"date","region","travel_rate","total_flights"
2020-11-19,"New Jersey",0.0217406415531337,95
2020-11-19,"New Mexico",0.0414450637421902,18
2020-11-19,"New York",0.0172913662582206,136
2020-11-19,"North Carolina",0.0326084024422798,199
2020-11-19,"North Dakota",0.0427916214840552,1
2020-11-19,"Ohio",0.0217552418439629,27
2020-11-19,"Oklahoma",0.0269261382115814,22
2020-11-19,"Oregon",0.0285441366860013,42
2020-11-19,"Pennsylvania",0.0210193895102266,91
2020-11-19,"Rhode Island",0.0207278235365695,11
2020-11-19,"South Carolina",0.0354930213152308,21
2020-11-19,"South Dakota",0.0376900770743661,1
2020-11-19,"Tennessee",0.0323014524418339,130
2020-11-19,"Texas",0.0309315656049043,453
2020-11-19,"Utah",0.0306673355175495,146
2020-11-19,"Washington",0.0279158186906485,97
2020-11-19,"Washington D. C.",0.0426279130615228,115
2020-11-19,"Wisconsin",0.0232970438195102,27
2020-11-21,"Alabama",0.0290749706154516,14
2020-11-21,"Alaska",0.0314761824608652,25
2020-11-21,"Arizona",0.0348330543275269,270
2020-11-21,"Arkansas",0.0310103715600492,6
2020-11-21,"California",0.0212216170135603,414
2020-11-21,"Colorado",0.0307810387556197,366
2020-11-21,"Connecticut",0.0184774273602042,20
2020-11-21,"Florida",0.0372054355046765,627
2020-11-21,"Georgia",0.0400975033069443,575
2020-11-21,"Hawaii",0.0344805411188345,38
2020-11-21,"Idaho",0.0346690421114639,21
2020-11-21,"Illinois",0.0215861627694463,326
2020-11-21,"Indiana",0.0251497792949863,43
2020-11-21,"Iowa",0.0265055524861315,5
2020-11-21,"Kansas",0.0307498617019247,7
2020-11-21,"Kentucky",0.0247254620475123,24
2020-11-21,"Louisiana",0.0292050742028702,53
2020-11-21,"Maine",0.0224031841960112,5
2020-11-21,"Maryland",0.0304297087913367,178
2020-11-21,"Massachusetts",0.0197110981457833,81
2020-11-21,"Michigan",0.0234013803449183,126
2020-11-21,"Minnesota",0.026662037244511,136
2020-11-21,"Missouri",0.0293898019640384,89
2020-11-21,"Montana",0.0369278095429164,7
2020-11-21,"Nebraska",0.0291674679207021,19
2020-11-21,"Nevada",0.0447108918888188,213
2020-11-21,"New Hampshire",0.0241067041999177,9
2020-11-21,"New Jersey",0.0213576069460263,84
2020-11-21,"New Mexico",0.0422464228322893,22
2020-11-21,"New York",0.0172212837868381,158
2020-11-21,"North Carolina",0.0329739342090265,193
2020-11-21,"North Dakota",0.0440816648318077,1
2020-11-21,"Ohio",0.0214440393731637,34
2020-11-21,"Oklahoma",0.0273248364617336,18
2020-11-21,"Oregon",0.0286722588119194,48
2020-11-21,"Pennsylvania",0.0210404975184747,90
2020-11-21,"Rhode Island",0.0219172021489519,14
2020-11-21,"South Carolina",0.0367646448246249,22
2020-11-21,"South Dakota",0.0378653675819309,1
2020-11-21,"Tennessee",0.0324957259669551,125
2020-11-21,"Texas",0.030935564073329,491
2020-11-21,"Utah",0.0303780137010756,172
2020-11-21,"Washington",0.0276808500652988,110
2020-11-21,"Washington D. C.",0.0384163482710903,118
2020-11-21,"Wisconsin",0.0231695975389339,33
2020-11-22,"Alabama",0.0289805976428677,13
2020-11-22,"Alaska",0.0309614878274582,22
2020-11-22,"Arizona",0.0349368554429037,247
2020-11-22,"Arkansas",0.0312942000900985,6
2020-11-22,"California",0.021231549375784,405
2020-11-22,"Colorado",0.0306341153573668,386
2020-11-22,"Connecticut",0.0182188286343313,18
2020-11-22,"Florida",0.036990289475218,557
2020-11-22,"Georgia",0.039898966296037,590
2020-11-22,"Hawaii",0.034551085523493,36
2020-11-22,"Idaho",0.0363321844619511,20
2020-11-22,"Illinois",0.0216872586696123,338
2020-11-22,"Indiana",0.0251428740343686,37
2020-11-22,"Iowa",0.0276213926677239,6
2020-11-22,"Kansas",0.0307463706785148,5
2020-11-22,"Kentucky",0.0248627407943996,25
2020-11-22,"Louisiana",0.0293085330896791,57
2020-11-22,"Maine",0.0237203731719617,6
2020-11-22,"Maryland",0.0306615355100561,166
2020-11-22,"Massachusetts",0.0196764349933205,93
2020-11-22,"Michigan",0.0232773211847348,125
2020-11-22,"Minnesota",0.0269106159578295,140
2020-11-22,"Missouri",0.0299844114877945,83
2020-11-22,"Montana",0.0365484859337074,6
2020-11-22,"Nebraska",0.029102907996307,21
2020-11-22,"Nevada",0.0439648187783049,212
2020-11-22,"New Hampshire",0.0255873044175991,7
2020-11-22,"New Jersey",0.0214292378394127,101
2020-11-22,"New Mexico",0.0425594851163462,19
2020-11-22,"New York",0.0172053209056902,160
2020-11-22,"North Carolina",0.0327911851016857,202
2020-11-22,"North Dakota",0.0441360956921073,1
2020-11-22,"Ohio",0.0213272478169528,27
2020-11-22,"Oklahoma",0.0271663021585221,18
2020-11-22,"Oregon",0.0284271585261568,45
2020-11-22,"Pennsylvania",0.0210117729733226,89
2020-11-22,"Rhode Island",0.0222535288038021,11
2020-11-22,"South Carolina",0.0374388463093284,22
2020-11-22,"South Dakota",0.037889198143142,1
2020-11-22,"Tennessee",0.0324866428404252,136
2020-11-22,"Texas",0.0309291854479859,497
2020-11-22,"Utah",0.0300711651863393,173
2020-11-22,"Washington",0.0280015841001275,111
2020-11-22,"Washington D. C.",0.0391575007472805,112
2020-11-22,"Wisconsin",0.0231005001926488,27
2020-11-23,"Alabama",0.0287898224055483,15
2020-11-23,"Alaska",0.0313056750224119,24
2020-11-23,"Arizona",0.035481136966592,267
2020-11-23,"Arkansas",0.0313456474216914,8
2020-11-23,"California",0.0211810874472004,393
2020-11-23,"Colorado",0.0314632183884513,370
2020-11-23,"Connecticut",0.0187494436613263,21
2020-11-23,"Florida",0.0370428568064563,524
2020-11-23,"Georgia",0.0399112963829707,597
2020-11-23,"Hawaii",0.035264483627204,37
2020-11-23,"Idaho",0.0359306822851105,20
2020-11-23,"Illinois",0.0215635351328494,313
2020-11-23,"Indiana",0.0251739031074854,41
2020-11-23,"Iowa",0.0277182862636474,5
2020-11-23,"Kansas",0.0308442297385597,9
2020-11-23,"Kentucky",0.0242231096176026,25
2020-11-23,"Louisiana",0.0298008975338334,61
2020-11-23,"Maine",0.0237161271561193,5
2020-11-23,"Maryland",0.0305678744984118,183
2020-11-23,"Massachusetts",0.0194786962807563,75
2020-11-23,"Michigan",0.023267876609113,128
2020-11-23,"Minnesota",0.0264120102241123,141
2020-11-23,"Missouri",0.0293651596128846,118
2020-11-23,"Montana",0.0367244005843381,6
2020-11-23,"Nebraska",0.0294518901607155,22
2020-11-23,"Nevada",0.0441550892922014,206
2020-11-23,"New Hampshire",0.0259004923124037,7
2020-11-23,"New Jersey",0.0211511814055775,95
2020-11-23,"New Mexico",0.0419097721157648,23
2020-11-23,"New York",0.016979038650729,146
2020-11-23,"North Carolina",0.0326099265988624,138
2020-11-23,"North Dakota",0.0436590379683082,1
2020-11-23,"Ohio",0.0213847050433907,32
2020-11-23,"Oklahoma",0.0279701580631329,21
2020-11-23,"Oregon",0.0285817756523856,48
2020-11-23,"Pennsylvania",0.0210019425100848,62
2020-11-23,"Rhode Island",0.0216633231738567,12
2020-11-23,"South Carolina",0.037618861579891,25
2020-11-23,"South Dakota",0.037896589331747,1
2020-11-23,"Tennessee",0.03253667929305,136
2020-11-23,"Texas",0.0307626640049382,431
2020-11-23,"Utah",0.0295770598987572,179
2020-11-23,"Washington",0.0275936593817599,109
2020-11-23,"Washington D. C.",0.0396246021811429,114
2020-11-23,"Wisconsin",0.0231593462792107,35
2020-11-24,"Alabama",0.0274014405437305,15
2020-11-24,"Alaska",0.0313000440885754,25
2020-11-24,"Arizona",0.03523823729057,279
2020-11-24,"Arkansas",0.0319400150936047,8
2020-11-24,"California",0.0206737339457445,428
2020-11-24,"Colorado",0.0313672578847839,387
2020-11-24,"Connecticut",0.0192429861525143,23
2020-11-24,"Florida",0.0374311286843515,551
2020-11-24,"Georgia",0.0401975643895228,598
2020-11-24,"Hawaii",0.0348354005556567,35
2020-11-24,"Idaho",0.0358360047241437,20
2020-11-24,"Illinois",0.0218234559869986,364
2020-11-24,"Indiana",0.0247732435431545,44
2020-11-24,"Iowa",0.027776115953064,5
2020-11-24,"Kansas",0.0309792865184548,8
2020-11-24,"Kentucky",0.0248758484322889,25
2020-11-24,"Louisiana",0.0298439139797397,62
2020-11-24,"Maine",0.0226824223491412,6
2020-11-24,"Maryland",0.0310465687516385,182
2020-11-24,"Massachusetts",0.019652437180822,90
2020-11-24,"Michigan",0.0229508895089624,131
2020-11-24,"Minnesota",0.025383385331599,142
2020-11-24,"Missouri",0.0296437447441608,118
2020-11-24,"Montana",0.0355961342508428,7
2020-11-24,"Nebraska",0.0294447606420603,23
2020-11-24,"Nevada",0.0436131109169264,220
2020-11-24,"New Hampshire",0.0257302674532385,7
2020-11-24,"New Jersey",0.0213312747077683,102
2020-11-24,"New Mexico",0.0408290548632273,23
2020-11-24,"New York",0.0172092354662844,149
2020-11-24,"North Carolina",0.0322323065572775,200
2020-11-24,"North Dakota",0.0424420899237985,1
2020-11-24,"Ohio",0.0218325458740365,29
2020-11-24,"Oklahoma",0.0282402453580686,20
2020-11-24,"Oregon",0.0275783036845005,53
2020-11-24,"Pennsylvania",0.0208308932529464,96
2020-11-24,"Rhode Island",0.0216196037987738,13
2020-11-24,"South Carolina",0.0372600138674999,25
2020-11-24,"South Dakota",0.0378822466763573,1
2020-11-24,"Tennessee",0.0326585712274955,138
2020-11-24,"Texas",0.031412156106599,496
2020-11-24,"Utah",0.0314819904381703,182
2020-11-24,"Washington",0.0271820288802947,116
2020-11-24,"Washington D. C.",0.0426091518615503,120
2020-11-24,"Wisconsin",0.0232730765192844,36
2020-11-25,"Alabama",0.0272428749998513,15
2020-11-25,"Alaska",0.0312042221018201,25
2020-11-25,"Arizona",0.0353650908354227,284
2020-11-25,"Arkansas",0.032373535810509,8
2020-11-25,"California",0.0208697103669608,426
2020-11-25,"Colorado",0.0313014745117275,387
2020-11-25,"Connecticut",0.018969545519189,23
2020-11-25,"Florida",0.0373232559556641,582
2020-11-25,"Georgia",0.040460017958132,602
2020-11-25,"Hawaii",0.0351889224129318,36
2020-11-25,"Idaho",0.036079034486354,20
2020-11-25,"Illinois",0.0218661702717431,368
2020-11-25,"Indiana",0.0248623161582892,44
2020-11-25,"Iowa",0.0280340742621303,5
2020-11-25,"Kansas",0.030708206718515,8
2020-11-25,"Kentucky",0.0244136518936057,25
2020-11-25,"Louisiana",0.0303314446936707,62
2020-11-25,"Maine",0.023391943519739,6
2020-11-25,"Maryland",0.0308286362394218,181
2020-11-25,"Massachusetts",0.019627820905581,90
2020-11-25,"Michigan",0.0226992882735555,128
2020-11-25,"Minnesota",0.0259065103430274,140
2020-11-25,"Missouri",0.0297278345808261,118
2020-11-25,"Montana",0.0359351669320678,7
2020-11-25,"Nebraska",0.0302010327779772,23
2020-11-25,"Nevada",0.0435313035463684,218
2020-11-25,"New Hampshire",0.0255776478713019,7
2020-11-25,"New Jersey",0.0210879998137385,107
2020-11-25,"New Mexico",0.0423885698578403,23
2020-11-25,"New York",0.0172769814198541,153
2020-11-25,"North Carolina",0.0329244479244023,203
2020-11-25,"North Dakota",0.042022416737242,1
2020-11-25,"Ohio",0.0217293109136142,29
2020-11-25,"Oklahoma",0.0275712160455626,20
2020-11-25,"Oregon",0.0279500694541489,50
2020-11-25,"Pennsylvania",0.021053521133025,93
2020-11-25,"Rhode Island",0.021996064574826,13
2020-11-25,"South Carolina",0.0380008913685517,26
2020-11-25,"South Dakota",0.0373700491783917,1
2020-11-25,"Tennessee",0.0324673467794355,138
2020-11-25,"Texas",0.0316883921047431,503
2020-11-25,"Utah",0.0314241050808989,182
2020-11-25,"Washington",0.0277072716356418,118
2020-11-25,"Washington D. C.",0.0414625878172233,124
2020-11-25,"Wisconsin",0.0237702704179527,35
2020-11-26,"Alabama",0.0285063421402175,9
2020-11-26,"Alaska",0.0314666345168485,15
2020-11-26,"Arizona",0.0356262467643085,166
2020-11-26,"Arkansas",0.0315699082842828,5
2020-11-26,"California",0.0204998538045852,232
2020-11-26,"Colorado",0.0308570431110935,243
2020-11-26,"Connecticut",0.0182853447325286,11
2020-11-26,"Florida",0.0371359098553212,323
2020-11-26,"Georgia",0.0406016546603183,418
2020-11-26,"Hawaii",0.0352602542576157,36
2020-11-26,"Idaho",0.0365042721918439,13
2020-11-26,"Illinois",0.0216182866386599,208
2020-11-26,"Indiana",0.0253038318605887,21
2020-11-26,"Iowa",0.0275465557715711,3
2020-11-26,"Kansas",0.0320653664528131,4
2020-11-26,"Kentucky",0.0243317653148917,12
2020-11-26,"Louisiana",0.0298385226773759,34
2020-11-26,"Maine",0.0243126293267493,3
2020-11-26,"Maryland",0.0317069678009152,135
2020-11-26,"Massachusetts",0.0191969108913915,41
2020-11-26,"Michigan",0.0227776862475759,80
2020-11-26,"Minnesota",0.0260386878766078,80
2020-11-26,"Missouri",0.0299635023100425,59
2020-11-26,"Montana",0.0350336202835239,5
2020-11-26,"Nebraska",0.028228991722151,14
2020-11-26,"Nevada",0.0438616985841186,138
2020-11-26,"New Hampshire",0.0256514623738746,4
2020-11-26,"New Jersey",0.0211347944075631,66
2020-11-26,"New Mexico",0.0427483437322198,13
2020-11-26,"New York",0.0175391414595213,93
2020-11-26,"North Carolina",0.0324121483165141,53
2020-11-26,"North Dakota",0.0411557894504085,1
2020-11-26,"Ohio",0.0218091801179347,21
2020-11-26,"Oklahoma",0.0286140206518584,13
2020-11-26,"Oregon",0.0270967772970087,27
2020-11-26,"Pennsylvania",0.0209221360683355,27
2020-11-26,"Rhode Island",0.0222265978644488,5
2020-11-26,"South Carolina",0.0383921856934767,15
2020-11-26,"Tennessee",0.0323738638389595,85
2020-11-26,"Texas",0.0314717199003672,199
2020-11-26,"Utah",0.0302053163267586,101
2020-11-26,"Washington",0.0277295117377781,61
2020-11-26,"Washington D. C.",0.041525557171966,58
2020-11-26,"Wisconsin",0.0230286644851847,16
2020-11-27,"Alabama",0.028233688986747,13
2020-11-27,"Alaska",0.0310024801984159,25
2020-11-27,"Arizona",0.0357086376482357,228
2020-11-27,"Arkansas",0.0316597444100898,6
2020-11-27,"California",0.0209138149597926,364
2020-11-27,"Colorado",0.0308526350887581,371
2020-11-27,"Connecticut",0.0192719690037453,17
2020-11-27,"Florida",0.0368667556162329,491
2020-11-27,"Georgia",0.040709912140368,491
2020-11-27,"Hawaii",0.035406903366076,37
2020-11-27,"Idaho",0.0356065170111421,17
2020-11-27,"Illinois",0.0223308688320216,291
2020-11-27,"Indiana",0.0259292305803826,33
2020-11-27,"Iowa",0.0269278494402391,5
2020-11-27,"Kansas",0.0319971373539962,5
2020-11-27,"Kentucky",0.0245245507945409,22
2020-11-27,"Louisiana",0.0298245448640881,52
2020-11-27,"Maine",0.0233767435626598,5
2020-11-27,"Maryland",0.0310322495238545,166
2020-11-27,"Massachusetts",0.0199047276035676,63
2020-11-27,"Michigan",0.0226276173004994,106
2020-11-27,"Minnesota",0.0256274922561036,116
2020-11-27,"Missouri",0.0297912471938716,80
2020-11-27,"Montana",0.0366373331514201,6
2020-11-27,"Nebraska",0.0290927483561567,20
2020-11-27,"Nevada",0.0436238099390403,189
2020-11-27,"New Hampshire",0.0252901167184482,7
2020-11-27,"New Jersey",0.0208055188489726,103
2020-11-27,"New Mexico",0.0430654991680134,19
2020-11-27,"New York",0.0175725119069772,128
2020-11-27,"North Carolina",0.033032116692048,173
2020-11-27,"North Dakota",0.0428685475420924,1
2020-11-27,"Ohio",0.0215952405889279,26
2020-11-27,"Oklahoma",0.0283003171123204,17
2020-11-27,"Oregon",0.0276160342410226,39
2020-11-27,"Pennsylvania",0.0212801614195265,57
2020-11-27,"Rhode Island",0.0216900491340365,11
2020-11-27,"South Carolina",0.0388443447340861,21
2020-11-27,"South Dakota",0.0362542533412846,1
2020-11-27,"Tennessee",0.0328709758120454,129
2020-11-27,"Texas",0.0323933725130766,399
2020-11-27,"Utah",0.0308493435342323,130
2020-11-27,"Washington",0.0275539881268823,86
2020-11-27,"Washington D. C.",0.0433148617230867,98
2020-11-27,"Wisconsin",0.0228778619395534,27
2020-11-28,"Alabama",0.0309792408685156,14
2020-11-28,"Alaska",0.0316987020356054,25
2020-11-28,"Arizona",0.03644900880438,288
2020-11-28,"Arkansas",0.0310676317735756,6
2020-11-28,"California",0.0214019511824644,432
2020-11-28,"Colorado",0.0308579214236349,376
2020-11-28,"Connecticut",0.020073385128558,21
2020-11-28,"Florida",0.0368347075247222,655
2020-11-28,"Georgia",0.04077578431285,579
2020-11-28,"Hawaii",0.0344707569090819,39
2020-11-28,"Idaho",0.0381131907983197,21
2020-11-28,"Illinois",0.0217625052853134,347
2020-11-28,"Indiana",0.0254841255587648,44
2020-11-28,"Iowa",0.0269165711716553,5
2020-11-28,"Kansas",0.0315820994793828,7
2020-11-28,"Kentucky",0.0255843464734537,25
2020-11-28,"Louisiana",0.0309502426508877,57
2020-11-28,"Maine",0.0236442943219408,5
2020-11-28,"Maryland",0.0307692990141173,184
2020-11-28,"Massachusetts",0.0195203550160884,87
2020-11-28,"Michigan",0.0234508078637941,129
2020-11-28,"Minnesota",0.0255915567196407,136
2020-11-28,"Missouri",0.0301539428439333,89
2020-11-28,"Montana",0.0375978227728027,7
2020-11-28,"Nebraska",0.0293537105562964,18
2020-11-28,"Nevada",0.0466583008104721,219
2020-11-28,"New Hampshire",0.0267380036671363,9
2020-11-28,"New Jersey",0.0221794391738822,100
2020-11-28,"New Mexico",0.0443451163083509,22
2020-11-28,"New York",0.0178572499332916,158
2020-11-28,"North Carolina",0.0331967615605019,195
2020-11-28,"North Dakota",0.0428858693031791,1
2020-11-28,"Ohio",0.0215012459743239,37
2020-11-28,"Oklahoma",0.0279294818346851,18
2020-11-28,"Oregon",0.0280064331750948,49
2020-11-28,"Pennsylvania",0.0217447083234713,100
2020-11-28,"Rhode Island",0.0225314707825763,14
2020-11-28,"South Carolina",0.0396582816675223,22
2020-11-28,"South Dakota",0.0380331166589104,1
2020-11-28,"Tennessee",0.0335834040974933,126
2020-11-28,"Texas",0.0320990173733881,522
2020-11-28,"Utah",0.0299660298299375,174
2020-11-28,"Washington",0.0275262121607635,113
2020-11-28,"Washington D. C.",0.0360965590019975,130
2020-11-28,"Wisconsin",0.0239065390819265,33
2020-11-29,"Alabama",0.0308281620367441,15
2020-11-29,"Alaska",0.0298814410376634,22
2020-11-29,"Arizona",0.0362338440138328,288
2020-11-29,"Arkansas",0.0327052702088637,8
2020-11-29,"California",0.0212366591004299,447
2020-11-29,"Colorado",0.0307260848379471,404
2020-11-29,"Connecticut",0.0186892142060702,22
2020-11-29,"Florida",0.0365183341655532,626
2020-11-29,"Georgia",0.0407934709792863,601
2020-11-29,"Hawaii",0.0345632540530506,37
2020-11-29,"Idaho",0.0372739271433355,19
2020-11-29,"Illinois",0.0214884296052855,403
2020-11-29,"Indiana",0.0254579606156512,41
2020-11-29,"Iowa",0.0277635390710493,5
2020-11-29,"Kansas",0.0316358626044223,8
2020-11-29,"Kentucky",0.0259086840773329,27
2020-11-29,"Louisiana",0.0303282260907165,64
2020-11-29,"Maine",0.023102882735129,6
2020-11-29,"Maryland",0.0302565006719086,186
2020-11-29,"Massachusetts",0.0196538290869592,103
2020-11-29,"Michigan",0.0233688044071898,132
2020-11-29,"Minnesota",0.0258337868430921,143
2020-11-29,"Missouri",0.0299570523374239,119
2020-11-29,"Montana",0.0367910191132262,8
2020-11-29,"Nebraska",0.0288602787102922,21
2020-11-29,"Nevada",0.047753527733816,222
2020-11-29,"New Hampshire",0.0276287264445908,7
2020-11-29,"New Jersey",0.0222295030650266,117
2020-11-29,"New Mexico",0.0446229014308526,23
2020-11-29,"New York",0.0178455806587008,174
2020-11-29,"North Carolina",0.0332225892184829,206
2020-11-29,"North Dakota",0.0408862141656164,1
2020-11-29,"Ohio",0.0209215334771709,31
2020-11-29,"Oklahoma",0.0284474818232693,21
2020-11-29,"Oregon",0.028391070571695,53
2020-11-29,"Pennsylvania",0.0216505457973512,104
2020-11-29,"Rhode Island",0.0222218511739157,13
2020-11-29,"South Carolina",0.0394315560832795,25
2020-11-29,"South Dakota",0.037199004565321,1
2020-11-29,"Tennessee",0.0332788500713873,136
2020-11-29,"Texas",0.0313893348429465,562
2020-11-29,"Utah",0.0309884367893947,183
2020-11-29,"Washington",0.0275972294823172,122
2020-11-29,"Washington D. C.",0.0333740991304206,143
2020-11-29,"Wisconsin",0.0240759529523141,35
2020-12-02,"Alabama",0.0302476072024292,8
2020-12-02,"Alaska",0.0310938896500326,26
2020-12-02,"Arizona",0.0368210584904862,193
2020-12-02,"Arkansas",0.0312073207426943,5
2020-12-02,"California",0.0206336755538706,315
2020-12-02,"Colorado",0.03101596483224,299
2020-12-02,"Connecticut",0.0195231445661379,11
2020-12-02,"Florida",0.0368963749451015,427
2020-12-02,"Georgia",0.0406386445672843,461
2020-12-02,"Hawaii",0.0352343690185693,35
2020-12-02,"Idaho",0.0366894632341711,13
2020-12-02,"Illinois",0.0214945934642206,267
2020-12-02,"Indiana",0.0252601187486535,23
2020-12-02,"Iowa",0.0273465737727772,3
2020-12-02,"Kansas",0.031638154308028,2
2020-12-02,"Kentucky",0.0254341024666027,21
2020-12-02,"Louisiana",0.0302430091015541,38
2020-12-02,"Maine",0.0241582959120592,4
2020-12-02,"Maryland",0.031248452781182,133
2020-12-02,"Massachusetts",0.0193124881951957,66
2020-12-02,"Michigan",0.0234330756971717,104
2020-12-02,"Minnesota",0.0256775924050623,114
2020-12-02,"Missouri",0.0300508617846842,61
2020-12-02,"Montana",0.0355852821641855,5
2020-12-02,"Nebraska",0.0293716839486604,15
2020-12-02,"Nevada",0.0446150957272848,149
2020-12-02,"New Hampshire",0.025584555237865,4
2020-12-02,"New Jersey",0.0214002932067173,75
2020-12-02,"New Mexico",0.0435764010022854,11
2020-12-02,"New York",0.017764490660408,124
2020-12-02,"North Carolina",0.0336492629587534,151
2020-12-02,"North Dakota",0.0425455643715828,1
2020-12-02,"Ohio",0.0212511975950273,20
2020-12-02,"Oklahoma",0.0284700199631199,13
2020-12-02,"Oregon",0.0276582127196349,37
2020-12-02,"Pennsylvania",0.021401448130064,62
2020-12-02,"Rhode Island",0.0219168943849741,5
2020-12-02,"South Carolina",0.0400373748134215,17
2020-12-02,"South Dakota",0.0372976776917664,1
2020-12-02,"Tennessee",0.0331816188618636,91
2020-12-02,"Texas",0.0315131924930912,390
2020-12-02,"Utah",0.0314414553072818,130
2020-12-02,"Washington",0.0274526904722725,82
2020-12-02,"Washington D. C.",0.0350868366715928,96
2020-12-02,"Wisconsin",0.023887548530281,16
2020-12-04,"Alabama",0.0306952640067488,8
2020-12-04,"Alaska",0.0320710689223554,25
2020-12-04,"Arizona",0.0360159568398008,205
2020-12-04,"Arkansas",0.0315915284629906,5
2020-12-04,"California",0.0214046393895916,343
2020-12-04,"Colorado",0.0310557621094181,322
2020-12-04,"Connecticut",0.01924589016197,13
2020-12-04,"Florida",0.0370918892263899,464
2020-12-04,"Georgia",0.0412268095302621,499
2020-12-04,"Hawaii",0.0354006547751185,35
2020-12-04,"Idaho",0.036794111256691,15
2020-12-04,"Illinois",0.0215999008415467,285
2020-12-04,"Indiana",0.0250544824934453,24
2020-12-04,"Iowa",0.02671157055934,3
2020-12-04,"Kansas",0.0310370543515767,2
2020-12-04,"Kentucky",0.024608597685471,23
2020-12-04,"Louisiana",0.030146621038319,41
2020-12-04,"Maine",0.0231625509630143,6
2020-12-04,"Maryland",0.0312566140624528,138
2020-12-04,"Massachusetts",0.0195857182982788,78
2020-12-04,"Michigan",0.0230166653327024,114
2020-12-04,"Minnesota",0.025355759346126,121
2020-12-04,"Missouri",0.0288419738617624,64
2020-12-04,"Montana",0.0359861985720305,5
2020-12-04,"Nebraska",0.0286658372991581,15
2020-12-04,"Nevada",0.0447209798188295,161
2020-12-04,"New Hampshire",0.0249723404968653,4
2020-12-04,"New Jersey",0.0214561405987705,89
2020-12-04,"New Mexico",0.0438423918058503,11
2020-12-04,"New York",0.0177993877709204,138
2020-12-04,"North Carolina",0.0335448712437692,197
2020-12-04,"North Dakota",0.043824985174034,1
2020-12-04,"Ohio",0.021514538819482,26
2020-12-04,"Oklahoma",0.0285803666873767,14
2020-12-04,"Oregon",0.0281247827545663,41
2020-12-04,"Pennsylvania",0.0213647576102769,78
2020-12-04,"Rhode Island",0.0220672850545928,5
2020-12-04,"South Carolina",0.0397091764510869,18
2020-12-04,"South Dakota",0.037578461561703,1
2020-12-04,"Tennessee",0.0330955169912077,97
2020-12-04,"Texas",0.0322160315000098,470
2020-12-04,"Utah",0.0308287279148665,146
2020-12-04,"Washington",0.0275346705959514,91
2020-12-04,"Washington D. C.",0.0354395102533275,107
2020-12-04,"Wisconsin",0.0232522242251896,16
2020-12-05,"Alabama",0.0305760728948905,8
2020-12-05,"Alaska",0.029016983044728,26
2020-12-05,"Arizona",0.0358068308298123,206
2020-12-05,"Arkansas",0.03060234971895,4
2020-12-05,"California",0.0208190342084924,319
2020-12-05,"Colorado",0.0310876500107213,253
2020-12-05,"Connecticut",0.0179166832778677,13
2020-12-05,"Florida",0.0369326057482035,474
2020-12-05,"Georgia",0.0409066570062016,441
2020-12-05,"Hawaii",0.0345394573731051,37
2020-12-05,"Idaho",0.0362024279014978,14
2020-12-05,"Illinois",0.0215607517796297,241
2020-12-05,"Indiana",0.0248016878779703,26
2020-12-05,"Iowa",0.0266936448686352,3
2020-12-05,"Kansas",0.030522219669253,4
2020-12-05,"Kentucky",0.024735896871447,21
2020-12-05,"Louisiana",0.0301919491071389,33
2020-12-05,"Maine",0.023303804064617,6
2020-12-05,"Maryland",0.0304436485723378,110
2020-12-05,"Massachusetts",0.0192900301958755,58
2020-12-05,"Michigan",0.0229683620590103,105
2020-12-05,"Minnesota",0.0259075598687921,115
2020-12-05,"Missouri",0.0283627572283419,48
2020-12-05,"Montana",0.036618808392215,6
2020-12-05,"Nebraska",0.0296361438316407,13
2020-12-05,"Nevada",0.0436477203719331,164
2020-12-05,"New Hampshire",0.0242877913014581,6
2020-12-05,"New Jersey",0.0207587994660656,76
2020-12-05,"New Mexico",0.0433531939831998,12
2020-12-05,"New York",0.0177046706413673,115
2020-12-05,"North Carolina",0.0336269789322032,146
2020-12-05,"North Dakota",0.0447597348206552,1
2020-12-05,"Ohio",0.0216347760815355,28
2020-12-05,"Oklahoma",0.0262008876090344,12
2020-12-05,"Oregon",0.0281495513027394,34
2020-12-05,"Pennsylvania",0.021088278958077,58
2020-12-05,"Rhode Island",0.0219611000357818,9
2020-12-05,"South Carolina",0.0388382487798439,16
2020-12-05,"South Dakota",0.037127884088557,1
2020-12-05,"Tennessee",0.0335789445758995,72
2020-12-05,"Texas",0.0321419262197379,402
2020-12-05,"Utah",0.0309959286903954,132
2020-12-05,"Washington",0.0275187501977869,73
2020-12-05,"Washington D. C.",0.0341982460802551,92
2020-12-05,"Wisconsin",0.02317226736099,18
2020-12-06,"Alabama",0.0312712600711916,8
2020-12-06,"Alaska",0.0298253029805837,21
2020-12-06,"Arizona",0.035740664099664,206
2020-12-06,"Arkansas",0.0299075572836627,5
2020-12-06,"California",0.0206715713423587,345
2020-12-06,"Colorado",0.0311811364303758,322
2020-12-06,"Connecticut",0.0183409804165926,13
2020-12-06,"Florida",0.0367901139640258,463
2020-12-06,"Georgia",0.0406337989411978,499
2020-12-06,"Hawaii",0.034770133758758,35
2020-12-06,"Idaho",0.036793312297412,15
2020-12-06,"Illinois",0.021836635910736,283
2020-12-06,"Indiana",0.0240879885454797,24
2020-12-06,"Iowa",0.0273639927598718,3
2020-12-06,"Kansas",0.0304123175087561,2
2020-12-06,"Kentucky",0.0248038640123819,23
2020-12-06,"Louisiana",0.0303675068417645,43
2020-12-06,"Maine",0.0239248226995485,5
