"","region","age_gp","sex","date","covid_deaths","pneumonia_deaths","influenza_deaths","pneumonia_covid_deaths","pneumonia_influenza_covid_deaths","total_deaths"
"5129","Kansas","50-64","female",2021-01-01,56,29,0,24,61,200
"5130","Kansas","50-64","female",2021-02-01,20,20,0,13,27,175
"5131","Kansas","50-64","female",2021-03-01,0,0,0,0,12,160
"5132","Kansas","50-64","female",2021-04-01,0,10,0,0,12,128
"5133","Kansas","50-64","female",2021-05-01,10,13,0,0,17,144
"5134","Kansas","50-64","female",2021-06-01,0,0,0,0,11,142
"5135","Kansas","50-64","female",2021-07-01,13,10,0,0,18,139
"5136","Kansas","50-64","male",2020-07-01,15,13,0,0,20,239
"5137","Kansas","50-64","male",2020-08-01,20,13,0,0,27,246
"5138","Kansas","50-64","male",2020-09-01,13,16,0,0,23,227
"5139","Kansas","50-64","male",2020-10-01,21,18,0,13,26,209
"5140","Kansas","50-64","male",2020-11-01,52,38,0,31,59,277
"5141","Kansas","50-64","male",2020-12-01,90,67,0,53,104,323
"5142","Kansas","50-64","male",2021-01-01,63,37,0,24,76,314
"5143","Kansas","50-64","male",2021-02-01,28,22,0,12,38,202
"5144","Kansas","50-64","male",2021-03-01,16,13,0,0,20,240
"5145","Kansas","50-64","male",2021-04-01,10,0,0,0,15,212
"5146","Kansas","50-64","male",2021-05-01,14,15,0,0,23,220
"5147","Kansas","50-64","male",2021-06-01,0,10,0,0,14,225
"5148","Kansas","50-64","male",2021-07-01,20,21,0,11,30,248
"5149","Kansas","65-74","total",2020-07-01,30,31,0,12,49,497
"5150","Kansas","65-74","total",2020-08-01,35,41,0,15,61,467
"5151","Kansas","65-74","total",2020-09-01,51,45,0,23,73,461
"5152","Kansas","65-74","total",2020-10-01,65,47,0,28,84,529
"5153","Kansas","65-74","total",2020-11-01,160,101,0,74,187,624
"5154","Kansas","65-74","total",2020-12-01,232,152,0,117,267,699
"5155","Kansas","65-74","total",2021-01-01,192,113,0,89,216,681
"5156","Kansas","65-74","total",2021-02-01,64,54,0,31,87,501
"5157","Kansas","65-74","total",2021-03-01,37,41,0,21,57,476
"5158","Kansas","65-74","total",2021-04-01,30,38,0,15,54,449
"5159","Kansas","65-74","total",2021-05-01,16,27,0,0,37,469
"5160","Kansas","65-74","total",2021-06-01,17,36,0,0,48,438
"5161","Kansas","65-74","total",2021-07-01,20,33,0,0,44,478
"5162","Kansas","65-74","female",2020-07-01,0,0,0,0,0,203
"5163","Kansas","65-74","female",2020-08-01,15,16,0,0,26,186
"5164","Kansas","65-74","female",2020-09-01,20,25,0,11,34,201
"5165","Kansas","65-74","female",2020-10-01,22,14,0,0,30,202
"5166","Kansas","65-74","female",2020-11-01,75,48,0,33,90,249
"5167","Kansas","65-74","female",2020-12-01,105,59,0,49,115,300
"5168","Kansas","65-74","female",2021-01-01,66,34,0,27,73,260
"5169","Kansas","65-74","female",2021-02-01,28,17,0,11,34,192
"5170","Kansas","65-74","female",2021-03-01,19,20,0,10,29,215
"5171","Kansas","65-74","female",2021-04-01,11,18,0,0,23,187
"5172","Kansas","65-74","female",2021-05-01,0,13,0,0,16,195
"5173","Kansas","65-74","female",2021-06-01,0,15,0,0,23,183
"5174","Kansas","65-74","female",2021-07-01,0,14,0,0,18,195
"5175","Kansas","65-74","male",2020-07-01,26,27,0,11,42,294
"5176","Kansas","65-74","male",2020-08-01,20,25,0,10,35,281
"5177","Kansas","65-74","male",2020-09-01,31,20,0,12,39,260
"5178","Kansas","65-74","male",2020-10-01,43,33,0,22,54,327
"5179","Kansas","65-74","male",2020-11-01,85,53,0,41,97,375
"5180","Kansas","65-74","male",2020-12-01,127,93,0,68,152,399
"5181","Kansas","65-74","male",2021-01-01,126,79,0,62,143,421
"5182","Kansas","65-74","male",2021-02-01,36,37,0,20,53,309
"5183","Kansas","65-74","male",2021-03-01,18,21,0,11,28,261
"5184","Kansas","65-74","male",2021-04-01,19,20,0,0,31,262
"5185","Kansas","65-74","male",2021-05-01,0,14,0,0,21,274
"5186","Kansas","65-74","male",2021-06-01,0,21,0,0,25,255
"5187","Kansas","65-74","male",2021-07-01,14,19,0,0,26,283
"5188","Kansas","75-84","total",2020-07-01,25,30,0,0,46,532
"5189","Kansas","75-84","total",2020-08-01,55,45,0,19,81,614
"5190","Kansas","75-84","total",2020-09-01,71,52,0,29,94,611
"5191","Kansas","75-84","total",2020-10-01,137,95,0,61,171,713
"5192","Kansas","75-84","total",2020-11-01,292,168,0,144,316,829
"5193","Kansas","75-84","total",2020-12-01,380,208,0,178,410,994
"5194","Kansas","75-84","total",2021-01-01,241,138,0,110,269,770
"5195","Kansas","75-84","total",2021-02-01,68,69,0,34,103,583
"5196","Kansas","75-84","total",2021-03-01,39,47,0,15,71,557
"5197","Kansas","75-84","total",2021-04-01,15,44,0,10,49,512
"5198","Kansas","75-84","total",2021-05-01,17,40,0,0,52,542
"5199","Kansas","75-84","total",2021-06-01,11,23,0,0,29,511
"5200","Kansas","75-84","total",2021-07-01,30,44,0,14,60,580
"5201","Kansas","75-84","female",2020-07-01,0,13,0,0,17,241
"5202","Kansas","75-84","female",2020-08-01,22,18,0,0,31,269
"5203","Kansas","75-84","female",2020-09-01,30,27,0,11,46,289
"5204","Kansas","75-84","female",2020-10-01,56,38,0,22,72,346
"5205","Kansas","75-84","female",2020-11-01,124,65,0,57,132,373
"5206","Kansas","75-84","female",2020-12-01,149,75,0,61,163,431
"5207","Kansas","75-84","female",2021-01-01,97,53,0,41,109,358
"5208","Kansas","75-84","female",2021-02-01,23,26,0,10,39,275
"5209","Kansas","75-84","female",2021-03-01,16,27,0,0,36,271
"5210","Kansas","75-84","female",2021-04-01,0,18,0,0,18,260
"5211","Kansas","75-84","female",2021-05-01,0,24,0,0,28,251
"5212","Kansas","75-84","female",2021-06-01,0,0,0,0,12,240
"5213","Kansas","75-84","female",2021-07-01,12,24,0,0,30,269
"5214","Kansas","75-84","male",2020-07-01,18,17,0,0,29,291
"5215","Kansas","75-84","male",2020-08-01,33,27,0,10,50,345
"5216","Kansas","75-84","male",2020-09-01,41,25,0,18,48,322
"5217","Kansas","75-84","male",2020-10-01,81,57,0,39,99,367
"5218","Kansas","75-84","male",2020-11-01,168,103,0,87,184,456
"5219","Kansas","75-84","male",2020-12-01,231,133,0,117,247,563
"5220","Kansas","75-84","male",2021-01-01,144,85,0,69,160,412
"5221","Kansas","75-84","male",2021-02-01,45,43,0,24,64,308
"5222","Kansas","75-84","male",2021-03-01,23,20,0,0,35,286
"5223","Kansas","75-84","male",2021-04-01,10,26,0,0,31,252
"5224","Kansas","75-84","male",2021-05-01,10,16,0,0,24,291
"5225","Kansas","75-84","male",2021-06-01,0,14,0,0,17,271
"5226","Kansas","75-84","male",2021-07-01,18,20,0,0,30,311
"5227","Kansas","85+","total",2020-07-01,31,35,0,0,58,712
"5228","Kansas","85+","total",2020-08-01,54,51,0,16,89,771
"5229","Kansas","85+","total",2020-09-01,79,57,0,22,114,801
"5230","Kansas","85+","total",2020-10-01,178,103,0,67,214,951
"5231","Kansas","85+","total",2020-11-01,354,160,0,125,389,1114
"5232","Kansas","85+","total",2020-12-01,533,216,0,188,561,1360
"5233","Kansas","85+","total",2021-01-01,343,156,0,115,384,1047
"5234","Kansas","85+","total",2021-02-01,92,62,0,27,127,750
"5235","Kansas","85+","total",2021-03-01,25,37,0,0,57,682
"5236","Kansas","85+","total",2021-04-01,16,37,0,0,47,668
"5237","Kansas","85+","total",2021-05-01,18,36,0,0,50,687
"5238","Kansas","85+","total",2021-06-01,0,42,0,0,45,669
"5239","Kansas","85+","total",2021-07-01,27,42,0,10,59,665
"5240","Kansas","85+","female",2020-07-01,16,15,0,0,28,437
"5241","Kansas","85+","female",2020-08-01,30,33,0,0,55,474
"5242","Kansas","85+","female",2020-09-01,36,27,0,0,55,485
"5243","Kansas","85+","female",2020-10-01,101,56,0,35,122,569
"5244","Kansas","85+","female",2020-11-01,187,73,0,58,202,658
"5245","Kansas","85+","female",2020-12-01,318,126,0,108,336,812
"5246","Kansas","85+","female",2021-01-01,188,79,0,58,209,638
"5247","Kansas","85+","female",2021-02-01,54,34,0,14,74,444
"5248","Kansas","85+","female",2021-03-01,15,21,0,0,33,409
"5249","Kansas","85+","female",2021-04-01,0,15,0,0,20,400
"5250","Kansas","85+","female",2021-05-01,0,15,0,0,20,392
"5251","Kansas","85+","female",2021-06-01,0,19,0,0,20,411
"5252","Kansas","85+","female",2021-07-01,14,23,0,0,32,405
"5253","Kansas","85+","male",2020-07-01,15,20,0,0,30,275
"5254","Kansas","85+","male",2020-08-01,24,18,0,0,34,297
"5255","Kansas","85+","male",2020-09-01,43,30,0,14,59,316
"5256","Kansas","85+","male",2020-10-01,77,47,0,32,92,382
"5257","Kansas","85+","male",2020-11-01,167,87,0,67,187,456
"5258","Kansas","85+","male",2020-12-01,215,90,0,80,225,548
"5259","Kansas","85+","male",2021-01-01,155,77,0,57,175,409
"5260","Kansas","85+","male",2021-02-01,38,28,0,13,53,306
"5261","Kansas","85+","male",2021-03-01,10,16,0,0,24,273
"5262","Kansas","85+","male",2021-04-01,0,22,0,0,27,268
"5263","Kansas","85+","male",2021-05-01,13,21,0,0,30,295
"5264","Kansas","85+","male",2021-06-01,0,23,0,0,25,258
"5265","Kansas","85+","male",2021-07-01,13,19,0,0,27,260
"5266","Kansas","Total","total",2020-07-01,115,124,0,43,196,2358
"5267","Kansas","Total","total",2020-08-01,184,176,0,65,295,2461
"5268","Kansas","Total","total",2020-09-01,231,189,0,90,330,2469
"5269","Kansas","Total","total",2020-10-01,421,278,0,177,522,2760
"5270","Kansas","Total","total",2020-11-01,909,499,0,397,1011,3235
"5271","Kansas","Total","total",2020-12-01,1339,702,0,580,1461,3874
"5272","Kansas","Total","total",2021-01-01,920,490,0,373,1037,3265
"5273","Kansas","Total","total",2021-02-01,284,236,0,122,399,2426
"5274","Kansas","Total","total",2021-03-01,127,149,0,53,223,2349
"5275","Kansas","Total","total",2021-04-01,79,143,0,41,183,2183
"5276","Kansas","Total","total",2021-05-01,84,136,0,32,189,2284
"5277","Kansas","Total","total",2021-06-01,54,124,0,25,156,2219
"5278","Kansas","Total","total",2021-07-01,130,169,0,60,239,2381
"5279","Kansas","Total","female",2020-07-01,32,39,0,0,62,1092
"5280","Kansas","Total","female",2020-08-01,85,86,0,30,141,1141
"5281","Kansas","Total","female",2020-09-01,96,94,0,38,152,1187
"5282","Kansas","Total","female",2020-10-01,193,120,0,69,244,1343
"5283","Kansas","Total","female",2020-11-01,422,210,0,165,467,1526
"5284","Kansas","Total","female",2020-12-01,645,304,0,252,697,1847
"5285","Kansas","Total","female",2021-01-01,414,201,0,153,462,1538
"5286","Kansas","Total","female",2021-02-01,127,97,0,48,176,1156
"5287","Kansas","Total","female",2021-03-01,57,79,0,23,113,1132
"5288","Kansas","Total","female",2021-04-01,29,62,0,17,74,1054
"5289","Kansas","Total","female",2021-05-01,34,68,0,17,86,1058
"5290","Kansas","Total","female",2021-06-01,23,51,0,0,70,1066
"5291","Kansas","Total","female",2021-07-01,50,78,0,21,107,1102
"5292","Kansas","Total","male",2020-07-01,83,85,0,34,134,1266
"5293","Kansas","Total","male",2020-08-01,99,90,0,35,154,1320
"5294","Kansas","Total","male",2020-09-01,135,95,0,52,178,1282
"5295","Kansas","Total","male",2020-10-01,228,158,0,108,278,1417
"5296","Kansas","Total","male",2020-11-01,487,289,0,232,544,1709
"5297","Kansas","Total","male",2020-12-01,694,398,0,328,764,2027
"5298","Kansas","Total","male",2021-01-01,506,289,0,220,575,1727
"5299","Kansas","Total","male",2021-02-01,157,139,0,74,223,1270
"5300","Kansas","Total","male",2021-03-01,70,70,0,30,110,1217
"5301","Kansas","Total","male",2021-04-01,50,81,0,24,109,1129
"5302","Kansas","Total","male",2021-05-01,50,68,0,15,103,1226
"5303","Kansas","Total","male",2021-06-01,31,73,0,19,86,1153
"5304","Kansas","Total","male",2021-07-01,80,91,0,39,132,1279
"5305","Kentucky","0-17","total",2020-07-01,0,0,0,0,0,37
"5306","Kentucky","0-17","total",2020-08-01,0,0,0,0,0,52
"5307","Kentucky","0-17","total",2020-09-01,0,0,0,0,0,47
"5308","Kentucky","0-17","total",2020-10-01,0,0,0,0,0,45
"5309","Kentucky","0-17","total",2020-11-01,0,0,0,0,0,44
"5310","Kentucky","0-17","total",2020-12-01,0,0,0,0,0,28
"5311","Kentucky","0-17","total",2021-01-01,0,0,0,0,0,52
"5312","Kentucky","0-17","total",2021-02-01,0,0,0,0,0,29
"5313","Kentucky","0-17","total",2021-03-01,0,0,0,0,0,43
"5314","Kentucky","0-17","total",2021-04-01,0,0,0,0,0,42
"5315","Kentucky","0-17","total",2021-05-01,0,0,0,0,0,39
"5316","Kentucky","0-17","total",2021-06-01,0,0,0,0,0,51
"5317","Kentucky","0-17","total",2021-07-01,0,0,0,0,0,46
"5318","Kentucky","0-17","female",2020-07-01,0,0,0,0,0,13
"5319","Kentucky","0-17","female",2020-08-01,0,0,0,0,0,16
"5320","Kentucky","0-17","female",2020-09-01,0,0,0,0,0,21
"5321","Kentucky","0-17","female",2020-10-01,0,0,0,0,0,17
"5322","Kentucky","0-17","female",2020-11-01,0,0,0,0,0,14
"5323","Kentucky","0-17","female",2020-12-01,0,0,0,0,0,11
"5324","Kentucky","0-17","female",2021-01-01,0,0,0,0,0,20
"5325","Kentucky","0-17","female",2021-02-01,0,0,0,0,0,10
"5326","Kentucky","0-17","female",2021-03-01,0,0,0,0,0,24
"5327","Kentucky","0-17","female",2021-04-01,0,0,0,0,0,21
"5328","Kentucky","0-17","female",2021-05-01,0,0,0,0,0,20
"5329","Kentucky","0-17","female",2021-06-01,0,0,0,0,0,26
"5330","Kentucky","0-17","female",2021-07-01,0,0,0,0,0,21
"5331","Kentucky","0-17","male",2020-07-01,0,0,0,0,0,24
"5332","Kentucky","0-17","male",2020-08-01,0,0,0,0,0,36
"5333","Kentucky","0-17","male",2020-09-01,0,0,0,0,0,26
"5334","Kentucky","0-17","male",2020-10-01,0,0,0,0,0,28
"5335","Kentucky","0-17","male",2020-11-01,0,0,0,0,0,30
"5336","Kentucky","0-17","male",2020-12-01,0,0,0,0,0,17
"5337","Kentucky","0-17","male",2021-01-01,0,0,0,0,0,32
"5338","Kentucky","0-17","male",2021-02-01,0,0,0,0,0,19
"5339","Kentucky","0-17","male",2021-03-01,0,0,0,0,0,19
"5340","Kentucky","0-17","male",2021-04-01,0,0,0,0,0,21
"5341","Kentucky","0-17","male",2021-05-01,0,0,0,0,0,19
"5342","Kentucky","0-17","male",2021-06-01,0,0,0,0,0,25
"5343","Kentucky","0-17","male",2021-07-01,0,0,0,0,0,25
"5344","Kentucky","18-29","total",2020-07-01,0,0,0,0,0,125
"5345","Kentucky","18-29","total",2020-08-01,0,0,0,0,0,107
"5346","Kentucky","18-29","total",2020-09-01,0,0,0,0,0,98
"5347","Kentucky","18-29","total",2020-10-01,0,0,0,0,0,79
"5348","Kentucky","18-29","total",2020-11-01,0,0,0,0,0,92
"5349","Kentucky","18-29","total",2020-12-01,0,0,0,0,0,115
"5350","Kentucky","18-29","total",2021-01-01,0,0,0,0,0,108
"5351","Kentucky","18-29","total",2021-02-01,0,0,0,0,0,81
"5352","Kentucky","18-29","total",2021-03-01,0,0,0,0,0,102
"5353","Kentucky","18-29","total",2021-04-01,0,0,0,0,0,110
"5354","Kentucky","18-29","total",2021-05-01,0,0,0,0,0,110
"5355","Kentucky","18-29","total",2021-06-01,0,0,0,0,0,83
"5356","Kentucky","18-29","total",2021-07-01,0,0,0,0,0,95
"5357","Kentucky","18-29","female",2020-07-01,0,0,0,0,0,32
"5358","Kentucky","18-29","female",2020-08-01,0,0,0,0,0,31
"5359","Kentucky","18-29","female",2020-09-01,0,0,0,0,0,34
"5360","Kentucky","18-29","female",2020-10-01,0,0,0,0,0,23
"5361","Kentucky","18-29","female",2020-11-01,0,0,0,0,0,26
"5362","Kentucky","18-29","female",2020-12-01,0,0,0,0,0,37
"5363","Kentucky","18-29","female",2021-01-01,0,0,0,0,0,33
"5364","Kentucky","18-29","female",2021-02-01,0,0,0,0,0,25
"5365","Kentucky","18-29","female",2021-03-01,0,0,0,0,0,32
"5366","Kentucky","18-29","female",2021-04-01,0,0,0,0,0,36
"5367","Kentucky","18-29","female",2021-05-01,0,0,0,0,0,32
"5368","Kentucky","18-29","female",2021-06-01,0,0,0,0,0,21
"5369","Kentucky","18-29","female",2021-07-01,0,0,0,0,0,27
"5370","Kentucky","18-29","male",2020-07-01,0,0,0,0,0,93
"5371","Kentucky","18-29","male",2020-08-01,0,0,0,0,0,76
"5372","Kentucky","18-29","male",2020-09-01,0,0,0,0,0,64
"5373","Kentucky","18-29","male",2020-10-01,0,0,0,0,0,56
"5374","Kentucky","18-29","male",2020-11-01,0,0,0,0,0,66
"5375","Kentucky","18-29","male",2020-12-01,0,0,0,0,0,78
"5376","Kentucky","18-29","male",2021-01-01,0,0,0,0,0,75
"5377","Kentucky","18-29","male",2021-02-01,0,0,0,0,0,56
"5378","Kentucky","18-29","male",2021-03-01,0,0,0,0,0,70
"5379","Kentucky","18-29","male",2021-04-01,0,0,0,0,0,74
"5380","Kentucky","18-29","male",2021-05-01,0,0,0,0,0,78
"5381","Kentucky","18-29","male",2021-06-01,0,0,0,0,0,62
"5382","Kentucky","18-29","male",2021-07-01,0,0,0,0,0,68
"5383","Kentucky","30-49","total",2020-07-01,0,15,0,0,16,401
"5384","Kentucky","30-49","total",2020-08-01,0,11,0,0,15,383
"5385","Kentucky","30-49","total",2020-09-01,0,18,0,0,21,387
"5386","Kentucky","30-49","total",2020-10-01,0,15,0,0,18,408
"5387","Kentucky","30-49","total",2020-11-01,19,15,0,0,26,385
"5388","Kentucky","30-49","total",2020-12-01,18,30,0,10,39,449
"5389","Kentucky","30-49","total",2021-01-01,20,14,0,0,36,374
"5390","Kentucky","30-49","total",2021-02-01,14,17,0,0,22,351
"5391","Kentucky","30-49","total",2021-03-01,0,0,0,0,13,413
"5392","Kentucky","30-49","total",2021-04-01,0,14,0,0,20,393
"5393","Kentucky","30-49","total",2021-05-01,10,19,0,0,22,416
"5394","Kentucky","30-49","total",2021-06-01,10,13,0,0,25,448
"5395","Kentucky","30-49","total",2021-07-01,15,21,0,11,25,388
"5396","Kentucky","30-49","female",2020-07-01,0,0,0,0,0,130
"5397","Kentucky","30-49","female",2020-08-01,0,0,0,0,0,123
"5398","Kentucky","30-49","female",2020-09-01,0,0,0,0,0,145
"5399","Kentucky","30-49","female",2020-10-01,0,0,0,0,11,144
"5400","Kentucky","30-49","female",2020-11-01,0,0,0,0,0,120
"5401","Kentucky","30-49","female",2020-12-01,0,0,0,0,10,161
"5402","Kentucky","30-49","female",2021-01-01,0,0,0,0,10,132
"5403","Kentucky","30-49","female",2021-02-01,0,0,0,0,0,124
"5404","Kentucky","30-49","female",2021-03-01,0,0,0,0,0,139
"5405","Kentucky","30-49","female",2021-04-01,0,10,0,0,14,150
"5406","Kentucky","30-49","female",2021-05-01,0,0,0,0,0,145
"5407","Kentucky","30-49","female",2021-06-01,0,0,0,0,0,150
"5408","Kentucky","30-49","female",2021-07-01,0,10,0,0,11,138
"5409","Kentucky","30-49","male",2020-07-01,0,0,0,0,0,271
"5410","Kentucky","30-49","male",2020-08-01,0,0,0,0,12,260
"5411","Kentucky","30-49","male",2020-09-01,0,12,0,0,13,242
"5412","Kentucky","30-49","male",2020-10-01,0,0,0,0,0,264
"5413","Kentucky","30-49","male",2020-11-01,16,11,0,0,21,265
"5414","Kentucky","30-49","male",2020-12-01,10,10,0,0,16,288
"5415","Kentucky","30-49","male",2021-01-01,13,0,0,0,15,242
"5416","Kentucky","30-49","male",2021-02-01,11,12,0,0,16,227
"5417","Kentucky","30-49","male",2021-03-01,0,0,0,0,0,274
"5418","Kentucky","30-49","male",2021-04-01,0,0,0,0,0,243
"5419","Kentucky","30-49","male",2021-05-01,0,12,0,0,13,271
"5420","Kentucky","30-49","male",2021-06-01,0,0,0,0,0,298
"5421","Kentucky","30-49","male",2021-07-01,11,11,0,0,14,250
"5422","Kentucky","50-64","total",2020-07-01,26,61,0,14,74,855
"5423","Kentucky","50-64","total",2020-08-01,45,82,0,19,108,926
"5424","Kentucky","50-64","total",2020-09-01,28,53,0,12,70,825
"5425","Kentucky","50-64","total",2020-10-01,61,90,0,34,117,957
"5426","Kentucky","50-64","total",2020-11-01,139,132,0,75,196,947
"5427","Kentucky","50-64","total",2020-12-01,193,170,0,93,270,1080
"5428","Kentucky","50-64","total",2021-01-01,178,167,0,105,240,1061
"5429","Kentucky","50-64","total",2021-02-01,119,124,0,78,165,885
"5430","Kentucky","50-64","total",2021-03-01,74,97,0,39,133,919
"5431","Kentucky","50-64","total",2021-04-01,49,77,0,24,102,908
"5432","Kentucky","50-64","total",2021-05-01,43,85,0,28,100,921
"5433","Kentucky","50-64","total",2021-06-01,33,75,0,22,86,883
"5434","Kentucky","50-64","total",2021-07-01,53,75,0,24,105,887
"5435","Kentucky","50-64","female",2020-07-01,13,26,0,0,32,330
"5436","Kentucky","50-64","female",2020-08-01,17,34,0,0,43,378
"5437","Kentucky","50-64","female",2020-09-01,13,21,0,0,31,326
"5438","Kentucky","50-64","female",2020-10-01,29,36,0,14,51,380
"5439","Kentucky","50-64","female",2020-11-01,63,63,0,34,92,375
"5440","Kentucky","50-64","female",2020-12-01,84,70,0,41,113,400
"5441","Kentucky","50-64","female",2021-01-01,70,72,0,40,102,438
"5442","Kentucky","50-64","female",2021-02-01,52,58,0,39,71,346
"5443","Kentucky","50-64","female",2021-03-01,25,39,0,15,50,342
"5444","Kentucky","50-64","female",2021-04-01,24,31,0,13,42,359
"5445","Kentucky","50-64","female",2021-05-01,17,38,0,12,43,380
"5446","Kentucky","50-64","female",2021-06-01,13,35,0,0,40,363
"5447","Kentucky","50-64","female",2021-07-01,30,38,0,17,51,393
"5448","Kentucky","50-64","male",2020-07-01,13,35,0,0,42,525
"5449","Kentucky","50-64","male",2020-08-01,28,48,0,11,65,548
"5450","Kentucky","50-64","male",2020-09-01,15,32,0,0,39,499
"5451","Kentucky","50-64","male",2020-10-01,32,54,0,20,66,577
"5452","Kentucky","50-64","male",2020-11-01,76,69,0,41,104,572
"5453","Kentucky","50-64","male",2020-12-01,109,100,0,52,157,680
"5454","Kentucky","50-64","male",2021-01-01,108,95,0,65,138,623
"5455","Kentucky","50-64","male",2021-02-01,67,66,0,39,94,539
"5456","Kentucky","50-64","male",2021-03-01,49,58,0,24,83,577
"5457","Kentucky","50-64","male",2021-04-01,25,46,0,11,60,549
"5458","Kentucky","50-64","male",2021-05-01,26,47,0,16,57,541
"5459","Kentucky","50-64","male",2021-06-01,20,40,0,14,46,520
"5460","Kentucky","50-64","male",2021-07-01,23,37,0,0,54,494
"5461","Kentucky","65-74","total",2020-07-01,46,81,0,18,109,936
"5462","Kentucky","65-74","total",2020-08-01,78,111,0,36,153,1015
"5463","Kentucky","65-74","total",2020-09-01,54,86,0,29,111,920
"5464","Kentucky","65-74","total",2020-10-01,119,134,0,56,198,1079
"5465","Kentucky","65-74","total",2020-11-01,225,201,0,131,296,1142
"5466","Kentucky","65-74","total",2020-12-01,353,284,0,194,443,1390
"5467","Kentucky","65-74","total",2021-01-01,349,285,0,219,415,1349
"5468","Kentucky","65-74","total",2021-02-01,195,189,0,127,257,1037
"5469","Kentucky","65-74","total",2021-03-01,104,144,0,70,178,1065
"5470","Kentucky","65-74","total",2021-04-01,63,116,0,46,133,1002
"5471","Kentucky","65-74","total",2021-05-01,61,98,0,38,121,958
"5472","Kentucky","65-74","total",2021-06-01,40,95,0,19,116,965
"5473","Kentucky","65-74","total",2021-07-01,44,82,0,21,105,1031
"5474","Kentucky","65-74","female",2020-07-01,19,35,0,0,50,406
"5475","Kentucky","65-74","female",2020-08-01,37,41,0,13,65,463
"5476","Kentucky","65-74","female",2020-09-01,24,38,0,11,51,402
"5477","Kentucky","65-74","female",2020-10-01,48,56,0,23,82,483
"5478","Kentucky","65-74","female",2020-11-01,89,80,0,51,118,460
"5479","Kentucky","65-74","female",2020-12-01,151,118,0,72,197,612
"5480","Kentucky","65-74","female",2021-01-01,135,118,0,88,165,580
"5481","Kentucky","65-74","female",2021-02-01,80,78,0,54,104,429
"5482","Kentucky","65-74","female",2021-03-01,53,64,0,34,83,493
"5483","Kentucky","65-74","female",2021-04-01,33,54,0,22,65,439
"5484","Kentucky","65-74","female",2021-05-01,30,43,0,16,57,426
"5485","Kentucky","65-74","female",2021-06-01,17,40,0,0,50,397
"5486","Kentucky","65-74","female",2021-07-01,24,38,0,13,49,468
"5487","Kentucky","65-74","male",2020-07-01,27,46,0,14,59,530
"5488","Kentucky","65-74","male",2020-08-01,41,70,0,23,88,552
"5489","Kentucky","65-74","male",2020-09-01,30,48,0,18,60,518
"5490","Kentucky","65-74","male",2020-10-01,71,78,0,33,116,596
"5491","Kentucky","65-74","male",2020-11-01,136,121,0,80,178,682
"5492","Kentucky","65-74","male",2020-12-01,202,166,0,122,246,778
"5493","Kentucky","65-74","male",2021-01-01,214,167,0,131,250,769
"5494","Kentucky","65-74","male",2021-02-01,115,111,0,73,153,608
"5495","Kentucky","65-74","male",2021-03-01,51,80,0,36,95,572
"5496","Kentucky","65-74","male",2021-04-01,30,62,0,24,68,563
"5497","Kentucky","65-74","male",2021-05-01,31,55,0,22,64,532
"5498","Kentucky","65-74","male",2021-06-01,23,55,0,12,66,568
"5499","Kentucky","65-74","male",2021-07-01,20,44,0,0,56,563
"5500","Kentucky","75-84","total",2020-07-01,45,109,0,20,134,1021
"5501","Kentucky","75-84","total",2020-08-01,95,119,0,46,168,1074
"5502","Kentucky","75-84","total",2020-09-01,94,125,0,46,173,1092
"5503","Kentucky","75-84","total",2020-10-01,139,144,0,70,213,1190
"5504","Kentucky","75-84","total",2020-11-01,309,256,0,173,392,1345
"5505","Kentucky","75-84","total",2020-12-01,494,317,0,248,563,1577
"5506","Kentucky","75-84","total",2021-01-01,418,309,0,226,502,1483
"5507","Kentucky","75-84","total",2021-02-01,233,196,0,129,302,1135
"5508","Kentucky","75-84","total",2021-03-01,122,153,0,74,201,1111
"5509","Kentucky","75-84","total",2021-04-01,69,103,0,33,139,1103
"5510","Kentucky","75-84","total",2021-05-01,72,104,0,37,139,1016
"5511","Kentucky","75-84","total",2021-06-01,35,96,0,18,113,1068
"5512","Kentucky","75-84","total",2021-07-01,63,111,0,38,136,1046
"5513","Kentucky","75-84","female",2020-07-01,18,49,0,0,59,527
"5514","Kentucky","75-84","female",2020-08-01,50,52,0,20,82,533
"5515","Kentucky","75-84","female",2020-09-01,49,59,0,21,87,531
"5516","Kentucky","75-84","female",2020-10-01,60,56,0,28,88,585
"5517","Kentucky","75-84","female",2020-11-01,140,107,0,66,181,656
"5518","Kentucky","75-84","female",2020-12-01,243,152,0,114,281,759
"5519","Kentucky","75-84","female",2021-01-01,199,152,0,107,245,720
"5520","Kentucky","75-84","female",2021-02-01,106,81,0,55,133,547
"5521","Kentucky","75-84","female",2021-03-01,47,67,0,25,89,563
"5522","Kentucky","75-84","female",2021-04-01,37,48,0,16,69,544
"5523","Kentucky","75-84","female",2021-05-01,35,47,0,18,64,519
"5524","Kentucky","75-84","female",2021-06-01,15,46,0,0,53,516
"5525","Kentucky","75-84","female",2021-07-01,27,45,0,16,56,536
"5526","Kentucky","75-84","male",2020-07-01,27,60,0,12,75,494
"5527","Kentucky","75-84","male",2020-08-01,45,67,0,26,86,541
"5528","Kentucky","75-84","male",2020-09-01,45,66,0,25,86,561
"5529","Kentucky","75-84","male",2020-10-01,79,88,0,42,125,605
"5530","Kentucky","75-84","male",2020-11-01,169,149,0,107,211,689
"5531","Kentucky","75-84","male",2020-12-01,251,165,0,134,282,818
