region,age_gp,sex,date,loess_rate,deaths,pop_est,pop_est_adj,death_rate_adj,death_rate
Maryland,30-49,female,2021-05-01,0.02414743808788156,26,827375.8333333337,847354.8400441599,3.0683721590172315,3.1424654857576804
Maryland,30-49,female,2021-06-01,0.02454326712082995,0,827279.4166666671,847583.5563734814,0,0
Maryland,30-49,female,2021-07-01,0.02483172457037915,0,827183,847723.3804252999,0,0
Maryland,50-64,female,2020-07-01,0.02567548133440341,51,650795,667504.474875023,7.640398217487417,7.836569119307924
Maryland,50-64,female,2020-08-01,0.02555733794610838,56,650450.9166666666,667074.7105612727,8.394861791849662,8.609412111674837
Maryland,50-64,female,2020-09-01,0.02543048791000077,35,650106.8333333333,666639.3672986254,5.250214991327016,5.383730520188862
Maryland,50-64,female,2020-10-01,0.02511663752781058,41,649762.7499999999,666082.6054708234,6.1553926890222534,6.309995456033761
Maryland,50-64,female,2020-11-01,0.02461733591534132,67,649418.6666666665,665405.6241336929,10.069046243369051,10.316919337089173
Maryland,50-64,female,2020-12-01,0.02388437593905511,166,649074.5833333331,664577.324694152,24.978282260291618,25.574872944108254
Maryland,50-64,female,2021-01-01,0.02285420144294001,220,648730.4999999998,663556.717529179,33.15466397796294,33.912387347288295
Maryland,50-64,female,2021-02-01,0.02174471304162179,122,648386.4166666664,662485.3932371684,18.415500363541486,18.815940134464576
Maryland,50-64,female,2021-03-01,0.02201353220220799,124,648042.333333333,662308.0341065603,18.722406133465284,19.134552423787138
Maryland,50-64,female,2021-04-01,0.02267576868862694,160,647698.2499999997,662385.3056970282,24.155125215471376,24.702861247502224
Maryland,50-64,female,2021-05-01,0.02336621042146929,133,647354.1666666663,662480.3803422146,20.076066242338644,20.545167830592487
Maryland,50-64,female,2021-06-01,0.02382273438907858,40,647010.0833333329,662423.6326956386,6.038431907573361,6.182283867034019
Maryland,50-64,female,2021-07-01,0.02409796429958032,43,646666,662249.3341817523,6.493022760548187,6.649491391228239
Massachusetts,18-29,female,2020-07-01,0.01896277937769489,0,598936,610293.4912293591,0,0
Massachusetts,18-29,female,2020-08-01,0.01919628544158287,0,598174.3333333334,609657.0585798286,0,0
Massachusetts,18-29,female,2020-09-01,0.0193320464656099,0,597412.6666666667,608961.8760978107,0,0
Massachusetts,18-29,female,2020-10-01,0.01888663000820929,0,596651.0000000001,607919.7266810283,0,0
Massachusetts,18-29,female,2020-11-01,0.01875180231317267,0,595889.3333333335,607063.3323125285,0,0
Massachusetts,18-29,female,2020-12-01,0.01812690698268065,0,595127.6666666669,605915.4905231533,0,0
Massachusetts,18-29,female,2021-01-01,0.01739116816506999,0,594366.0000000002,604702.7190576002,0,0
Massachusetts,18-29,female,2021-02-01,0.01685503937094626,0,593604.3333333336,603609.5577424313,0,0
Massachusetts,18-29,female,2021-03-01,0.01734979353893213,0,592842.666666667,603128.3645344037,0,0
Massachusetts,18-29,female,2021-04-01,0.01745941656686472,0,592081.0000000003,602418.3888203262,0,0
Massachusetts,18-29,female,2021-05-01,0.01779951837979542,0,591319.3333333337,601844.5326753288,0,0
Massachusetts,18-29,female,2021-06-01,0.01839785888965952,0,590557.6666666671,601422.6632842071,0,0
Massachusetts,18-29,female,2021-07-01,0.01920315404215662,0,589796,601121.9434414478,0,0
Massachusetts,30-49,female,2020-07-01,0.01705629674142643,0,914980,930586.1703924704,0,0
Massachusetts,30-49,female,2020-08-01,0.01711246354401382,0,914475.5833333334,930124.5134150159,0,0
Massachusetts,30-49,female,2020-09-01,0.01654625755676807,0,913971.1666666667,929093.9689897932,0,0
Massachusetts,30-49,female,2020-10-01,0.0160988627996185,0,913466.7500000001,928172.5258802637,0,0
Massachusetts,30-49,female,2020-11-01,0.01673796476046962,0,912962.3333333335,928243.4646963029,0,0
Massachusetts,30-49,female,2020-12-01,0.01663454114688581,10,912457.9166666669,927636.2354262602,1.078008773062307,1.0959409543545158
Massachusetts,30-49,female,2021-01-01,0.01572995995200899,0,911953.5000000002,926298.4920330947,0,0
Massachusetts,30-49,female,2021-02-01,0.0149885496173201,0,911449.0833333336,925110.3831425362,0,0
Massachusetts,30-49,female,2021-03-01,0.01516021501115304,0,910944.666666667,924754.7836765967,0,0
Massachusetts,30-49,female,2021-04-01,0.01561851677050224,0,910440.2500000003,924659.9763131656,0,0
Massachusetts,30-49,female,2021-05-01,0.01596005845240859,0,909935.8333333337,924458.4624212749,0,0
Massachusetts,30-49,female,2021-06-01,0.01661571527418348,0,909431.4166666671,924542.2701473978,0,0
Massachusetts,30-49,female,2021-07-01,0.01746617955738928,0,908927,924802.4821865592,0,0
Massachusetts,50-64,female,2020-07-01,0.01791928370784381,18,737400,750613.6798061641,2.398037830145629,2.441008950366151
Massachusetts,50-64,female,2020-08-01,0.01831209821233998,16,736900.3333333334,750394.5246100394,2.1322117200035255,2.171256990429732
Massachusetts,50-64,female,2020-09-01,0.01827099428941785,10,736400.6666666667,749855.4390420569,1.3335903801371418,1.35795640235705
Massachusetts,50-64,female,2020-10-01,0.01740698136239686,24,735901.0000000001,748710.8149915694,3.2055099939046885,3.2613082466255645
Massachusetts,50-64,female,2020-11-01,0.01647286753034878,53,735401.3333333335,747515.5020789753,7.090153963710111,7.206949130724084
Massachusetts,50-64,female,2020-12-01,0.01552434779962865,93,734901.6666666669,746310.5357385271,12.461300698102823,12.65475426417593
Massachusetts,50-64,female,2021-01-01,0.01490573418783353,168,734402.0000000002,745348.8009990136,22.53978268628386,22.87575469565714
Massachusetts,50-64,female,2021-02-01,0.01424335496360102,78,733902.3333333336,744355.5647756152,10.478863018040709,10.628117183621614
Massachusetts,50-64,female,2021-03-01,0.01443275010030779,105,733402.666666667,743987.6840775664,14.113136849863896,14.316828227149426
Massachusetts,50-64,female,2021-04-01,0.01475870967761378,72,732903.0000000003,743719.7025988526,9.681066636853016,9.823946688715965
Massachusetts,50-64,female,2021-05-01,0.01554716949159213,52,732403.3333333337,743790.132092874,6.991219398633669,7.099913071577133
Massachusetts,50-64,female,2021-06-01,0.01654380500610118,17,731903.6666666671,744012.1382112509,2.284908958726304,2.322710046996165
Massachusetts,50-64,female,2021-07-01,0.01771773763764526,16,731404,744362.8241791242,2.1494893995605757,2.187573488796889
Michigan,18-29,female,2020-07-01,0.02082538953441454,0,789212,805647.6473252344,0,0
Michigan,18-29,female,2020-08-01,0.02076143493697029,0,788460,804829.5609904035,0,0
Michigan,18-29,female,2020-09-01,0.02016061881289688,0,787708,803588.6807238694,0,0
Michigan,18-29,female,2020-10-01,0.01972278661466653,0,786956,802476.9652631315,0,0
Michigan,18-29,female,2020-11-01,0.02003015801275277,0,786204,801951.7903502584,0,0
Michigan,18-29,female,2020-12-01,0.0200121544618957,0,785452,801170.5867464049,0,0
Michigan,18-29,female,2021-01-01,0.01918730840791393,0,784700,799756.2809076901,0,0
Michigan,18-29,female,2021-02-01,0.01800439990058975,0,783948,798062.5132932675,0,0
Michigan,18-29,female,2021-03-01,0.0180375569220472,0,783196,797322.9424311197,0,0
Michigan,18-29,female,2021-04-01,0.01837734527476207,23,782444,796823.2435461659,2.8864619834182133,2.939507491909964
Michigan,18-29,female,2021-05-01,0.01873758632096221,0,781692,796339.0213264056,0,0
Michigan,18-29,female,2021-06-01,0.01917408453785448,0,780940,795913.8095789921,0,0
Michigan,18-29,female,2021-07-01,0.01965461648280513,0,780188,795522.2959244867,0,0
Michigan,30-49,female,2020-07-01,0.02059851554066024,0,1213537,1238534.0607536663,0,0
Michigan,30-49,female,2020-08-01,0.02066331134608881,11,1213684.3333333333,1238763.0705888702,0.8879825578567607,0.9063312179196513
Michigan,30-49,female,2020-09-01,0.0202552483980433,0,1213831.6666666665,1238418.1285884108,0,0
Michigan,30-49,female,2020-10-01,0.01961779338391944,0,1213978.9999999998,1237794.589194417,0,0
Michigan,30-49,female,2020-11-01,0.01994832611887352,44,1214126.333333333,1238346.1213801785,3.553126160799092,3.6240050801962136
Michigan,30-49,female,2020-12-01,0.01986605257396939,63,1214273.6666666663,1238396.491167853,5.087223716258168,5.188286770060897
Michigan,30-49,female,2021-01-01,0.0187909577295855,29,1214420.9999999995,1237241.1336769206,2.3439246570970163,2.38796924624986
Michigan,30-49,female,2021-02-01,0.0177152256196748,12,1214568.3333333328,1236084.6853888452,0.9708072708808834,0.9880053407177589
Michigan,30-49,female,2021-03-01,0.01799579412758442,21,1214715.666666666,1236575.4397275508,1.6982384839073659,1.7287996340433038
Michigan,30-49,female,2021-04-01,0.01859632709304243,123,1214862.9999999993,1237454.9897212342,9.939755467607645,10.124598411508135
Michigan,30-49,female,2021-05-01,0.01893590693289932,121,1215010.3333333326,1238017.6559278436,9.773689367080589,9.958763039326694
Michigan,30-49,female,2021-06-01,0.01940186584420781,0,1215157.6666666658,1238733.9926948932,0,0
Michigan,30-49,female,2021-07-01,0.01991806550860489,0,1215305,1239511.524602935,0,0
Michigan,50-64,female,2020-07-01,0.02351857984941375,35,1041791,1066292.4448199007,3.2824015747304283,3.359598998263567
Michigan,50-64,female,2020-08-01,0.02379631036746043,31,1040932.5833333334,1065702.9381579356,2.908878158258943,2.9780987257339993
Michigan,50-64,female,2020-09-01,0.02318825700878664,32,1040074.1666666667,1064191.673751533,3.006977106595117,3.076703664562383
Michigan,50-64,female,2020-10-01,0.02196372950213477,65,1039215.7500000001,1062040.8036273583,6.120292156195419,6.254716597588132
Michigan,50-64,female,2020-11-01,0.02172640043693537,270,1038357.3333333335,1060917.1005539617,25.449679325464594,26.002609249481228
Michigan,50-64,female,2020-12-01,0.02100442279013907,399,1037498.9166666669,1059290.9825566448,37.66670410400324,38.45787148211479
Michigan,50-64,female,2021-01-01,0.01929755169852007,201,1036640.5000000002,1056645.12364153,19.022469843734388,19.389556938977393
Michigan,50-64,female,2021-02-01,0.01752409956150025,130,1035782.0833333336,1053933.231685685,12.334747220378944,12.550902558734801
Michigan,50-64,female,2021-03-01,0.01763211608505465,130,1034923.666666667,1053171.560896504,12.343667910035332,12.561312895540441
Michigan,50-64,female,2021-04-01,0.01871694627140269,473,1034065.2500000003,1053419.793725375,44.90137766704148,45.74179434034747
Michigan,50-64,female,2021-05-01,0.02040113010853798,421,1033206.8333333337,1054285.4203691976,39.93226045491277,40.74692369598148
Michigan,50-64,female,2021-06-01,0.02192189032548019,134,1032348.4166666671,1054979.4454345168,12.701669267576026,12.980113868210347
Michigan,50-64,female,2021-07-01,0.02330059653048115,29,1031490,1055524.3323152259,2.747449690372399,2.8114669070955607
Minnesota,18-29,female,2020-07-01,0.0258651857043324,0,427358,438411.6940322321,0,0
Minnesota,18-29,female,2020-08-01,0.02619135994751768,0,427233.9166666667,438423.75395987113,0,0
Minnesota,18-29,female,2020-09-01,0.02508652510156977,0,427109.8333333334,437824.5348883773,0,0
Minnesota,18-29,female,2020-10-01,0.02370663575592185,0,426985.75000000006,437108.1456482192,0,0
Minnesota,18-29,female,2020-11-01,0.02387163914426379,0,426861.66666666674,437051.5543378524,0,0
Minnesota,18-29,female,2020-12-01,0.02374112792546703,0,426737.58333333343,436868.8148898548,0,0
Minnesota,18-29,female,2021-01-01,0.02298362614006052,0,426613.5000000001,436418.6251903028,0,0
Minnesota,18-29,female,2021-02-01,0.02171959006665007,0,426489.4166666668,435752.5919644315,0,0
Minnesota,18-29,female,2021-03-01,0.02173158411252499,0,426365.3333333335,435630.9274373316,0,0
Minnesota,18-29,female,2021-04-01,0.02196192406321162,0,426241.2500000002,435602.32796510856,0,0
Minnesota,18-29,female,2021-05-01,0.02229762289154343,0,426117.16666666686,435618.5665566132,0,0
Minnesota,18-29,female,2021-06-01,0.02291504310740397,0,425993.08333333355,435754.7332013728,0,0
Minnesota,18-29,female,2021-07-01,0.02374691772077069,0,425869,435982.0761028269,0,0
Minnesota,30-49,female,2020-07-01,0.02149971921595077,0,716748,732157.8807485943,0,0
Minnesota,30-49,female,2020-08-01,0.02154179281064954,0,716768,732208.4677493037,0,0
Minnesota,30-49,female,2020-09-01,0.02153782682765055,0,716788,732226.0558161379,0,0
Minnesota,30-49,female,2020-10-01,0.0208850083949531,0,716808,731778.5410975695,0,0
Minnesota,30-49,female,2020-11-01,0.02122833932412055,0,716828,732045.0680210307,0,0
Minnesota,30-49,female,2020-12-01,0.02141775309543176,0,716848,732201.2734709542,0,0
Minnesota,30-49,female,2021-01-01,0.02088973605425435,0,716868,731843.1833057412,0,0
Minnesota,30-49,female,2021-02-01,0.01978905714479249,0,716888,731074.537598416,0,0
Minnesota,30-49,female,2021-03-01,0.0199991645707043,0,716908,731245.5610740545,0,0
Minnesota,30-49,female,2021-04-01,0.01988413716914712,0,716928,731183.4946924023,0,0
Minnesota,30-49,female,2021-05-01,0.02035757014614978,0,716948,731543.3192011418,0,0
Minnesota,30-49,female,2021-06-01,0.02082768341616873,0,716968,731900.7825235237,0,0
Minnesota,30-49,female,2021-07-01,0.02136119865824084,0,716988,732303.7231035748,0,0
Minnesota,50-64,female,2020-07-01,0.02509772458992166,0,552441,566306.012070181,0,0
Minnesota,50-64,female,2020-08-01,0.0250896885512569,23,551992.4166666666,565841.7344834888,4.064740827396699,4.16672390879766
Minnesota,50-64,female,2020-09-01,0.0238788250299754,19,551543.8333333333,564714.0520258618,3.3645346581759705,3.444875792585842
Minnesota,50-64,female,2020-10-01,0.02202312169719596,48,551095.2499999999,563232.0877574965,8.522241726516606,8.709928093192604
Minnesota,50-64,female,2020-11-01,0.02152658384109283,112,550646.6666666665,562500.2083034847,19.91110373768481,20.339721781662778
Minnesota,50-64,female,2020-12-01,0.02102190129781009,118,550198.0833333331,561764.2931354108,21.005251035340656,21.446821349341313
Minnesota,50-64,female,2021-01-01,0.01986348299827301,69,549749.4999999998,560669.439846559,12.306716773948578,12.55117103335247
Minnesota,50-64,female,2021-02-01,0.01897063970332203,21,549300.9166666664,559721.5064454542,3.7518658400964062,3.8230411351640763
Minnesota,50-64,female,2021-03-01,0.01915472933496497,14,548852.333333333,559365.451223197,2.5028360205989455,2.5507771671433193
Minnesota,50-64,female,2021-04-01,0.01989022628457142,50,548403.7499999997,559311.6246828072,8.939560308326444,9.11737018574363
Minnesota,50-64,female,2021-05-01,0.02123469444915804,81,547955.1666666663,559590.8272026704,14.474861999598813,14.782231271354023
Minnesota,50-64,female,2021-06-01,0.02275160553049072,26,547506.5833333329,559963.2371426797,4.643161956965248,4.748801346224304
Minnesota,50-64,female,2021-07-01,0.02439482516841641,11,547058,560403.3842669836,1.9628718007097996,2.0107557151161304
Mississippi,18-29,female,2020-07-01,0.02501414551231967,0,234897,240772.74773840734,0,0
Mississippi,18-29,female,2020-08-01,0.02511932861647779,0,234667.5,240562.19004810727,0,0
Mississippi,18-29,female,2020-09-01,0.02497650524273548,0,234438,240293.44193609644,0,0
Mississippi,18-29,female,2020-10-01,0.02520530063230453,0,234208.5,240111.7956531411,0,0
Mississippi,18-29,female,2020-11-01,0.0245983395939679,0,233979,239734.49489985703,0,0
Mississippi,18-29,female,2020-12-01,0.02334853959256453,0,233749.5,239207.20945549218,0,0
Mississippi,18-29,female,2021-01-01,0.02172104396720866,0,233520,238592.29818722256,0,0
Mississippi,18-29,female,2021-02-01,0.02195238457842513,0,233290.5,238411.78277449307,0,0
Mississippi,18-29,female,2021-03-01,0.02274639029430415,0,233061,238362.2964683808,0,0
Mississippi,18-29,female,2021-04-01,0.02290643429401437,0,232831.5,238164.83945632682,0,0
Mississippi,18-29,female,2021-05-01,0.0227633286052749,0,232602,237896.79576024413,0,0
Mississippi,18-29,female,2021-06-01,0.02266686673011279,0,232372.5,237639.65648924315,0,0
Mississippi,18-29,female,2021-07-01,0.02260467874751563,0,232143,237390.51793848453,0,0
Mississippi,30-49,female,2020-07-01,0.02573198042590592,30,376129,385807.54406561557,7.775897714145734,7.975986961919979
Mississippi,30-49,female,2020-08-01,0.02566757898135602,68,376085.4166666667,385738.61880269455,17.628517520767613,18.080998886556134
Mississippi,30-49,female,2020-09-01,0.025396815509258,22,376041.8333333334,385592.0983982632,5.705511106526112,5.850412919484578
Mississippi,30-49,female,2020-10-01,0.02488790838500226,0,375998.25000000006,385356.05999892124,0,0
Mississippi,30-49,female,2020-11-01,0.02456673478895715,30,375954.66666666674,385190.6452553375,7.788351137165706,7.979685493995728
Mississippi,30-49,female,2020-12-01,0.0240124818345166,52,375911.08333333343,384937.6413932686,13.5086815131375,13.833058482579986
Mississippi,30-49,female,2021-01-01,0.02292660693882564,36,375867.5000000001,384484.8664335792,9.363177368703822,9.577843255934601
Mississippi,30-49,female,2021-02-01,0.02266177101668992,0,375823.9166666668,384340.75220876234,0,0
Mississippi,30-49,female,2021-03-01,0.02330232471670972,11,375780.3333333335,384536.88868282025,2.8605838149049965,2.9272420678392774
Mississippi,30-49,female,2021-04-01,0.02404644291881945,0,375736.7500000002,384771.8823113779,0,0
Mississippi,30-49,female,2021-05-01,0.02455607126864288,22,375693.16666666686,384918.7148424756,5.715492427798242,5.855842467190643
Mississippi,30-49,female,2021-06-01,0.02489140682919106,0,375649.58333333355,385000.02993729967,0,0
Mississippi,30-49,female,2021-07-01,0.02504293367498702,14,375606,385012.2761459272,3.6362476906304475,3.7273100003727313
Mississippi,50-64,female,2020-07-01,0.0245586964825171,207,292277,299454.94213182066,69.12559149178382,70.82322591240502
Mississippi,50-64,female,2020-08-01,0.02415178037228749,172,292188.5,299245.3724793081,57.47791472093467,58.86610869353174
Mississippi,50-64,female,2020-09-01,0.02343681388331225,91,292100,298945.8933353155,30.440291045553515,31.153714481342007
Mississippi,50-64,female,2020-10-01,0.02291895910070369,80,292011.5,298704.09962543513,26.782357557300788,27.396181314776985
Mississippi,50-64,female,2020-11-01,0.02283667952576314,132,291923,298589.5519971993,44.207842878989325,45.21740321934208
Mississippi,50-64,female,2020-12-01,0.02262307816291767,220,291834.5,298436.694704136,73.71747640420139,75.38519263486667
Mississippi,50-64,female,2021-01-01,0.0215309261136717,254,291746,298027.5615699593,85.22701681078439,87.06203341262605
Mississippi,50-64,female,2021-02-01,0.02123888025160065,138,291657.5,297851.9787169812,46.33173853484033,47.315772781430276
Mississippi,50-64,female,2021-03-01,0.02184033452545918,64,291569,297936.9644972536,21.48105392293139,21.95020732656764
Mississippi,50-64,female,2021-04-01,0.02242588367812195,48,291480.5,298017.2077874408,16.106452495265223,16.467653925391236
Mississippi,50-64,female,2021-05-01,0.02279046852978655,34,291392,298032.96020583156,11.40813417969558,11.668130902701515
Mississippi,50-64,female,2021-06-01,0.02312189678199408,31,291303.5,298038.98945923365,10.401323684611485,10.641822017243186
Mississippi,50-64,female,2021-07-01,0.02340187581735866,120,291215,298029.9772661521,40.26440598384351,41.20666861253713
Missouri,18-29,female,2020-07-01,0.02538091875675154,0,476150,488235.12446602725,0,0
Missouri,18-29,female,2020-08-01,0.02485996584525727,0,475939.25,487771.08349941735,0,0
Missouri,18-29,female,2020-09-01,0.02453436726978344,0,475728.5,487400.19773970323,0,0
Missouri,18-29,female,2020-10-01,0.02473983569774689,0,475517.75,487281.98100636224,0,0
Missouri,18-29,female,2020-11-01,0.0257951795383723,0,475307,487567.62940084515,0,0
Missouri,18-29,female,2020-12-01,0.02558790611989592,0,475096.25,487252.96824291453,0,0
Missouri,18-29,female,2021-01-01,0.02411556430713762,0,474885.5,486337.6318137772,0,0
Missouri,18-29,female,2021-02-01,0.02279077532767267,0,474674.75,485492.95558096917,0,0
Missouri,18-29,female,2021-03-01,0.02289478331913206,0,474464,485326.7504727286,0,0
Missouri,18-29,female,2021-04-01,0.02381002948233084,0,474253.25,485545.2338645912,0,0
Missouri,18-29,female,2021-05-01,0.02422733657406955,0,474042.5,485527.28719791333,0,0
Missouri,18-29,female,2021-06-01,0.02424793246788452,0,473831.75,485321.1902751396,0,0
Missouri,18-29,female,2021-07-01,0.02382087700501069,0,473621,484903.0675879902,0,0
Missouri,30-49,female,2020-07-01,0.02458574029094331,0,767497,786366.4819160781,0,0
Missouri,30-49,female,2020-08-01,0.02448078482426472,12,767846.4166666666,786643.899571166,1.5254678777197312,1.562812528590516
Missouri,30-49,female,2020-09-01,0.02402957564716134,11,768195.8333333333,786655.2532222507,1.398325372511332,1.4319265378294381
Missouri,30-49,female,2020-10-01,0.02321043957432251,0,768545.2499999999,786383.5230852574,0,0
Missouri,30-49,female,2020-11-01,0.02380899200846929,37,768894.6666666665,787201.2736406878,4.700195647408006,4.812102568015386
Missouri,30-49,female,2020-12-01,0.02391736492826309,49,769244.0833333331,787642.3747933237,6.221097488927959,6.36988974782495
Missouri,30-49,female,2021-01-01,0.02247064055352316,32,769593.4999999998,786886.7589108276,4.066658847366161,4.158039276579131
Missouri,30-49,female,2021-02-01,0.02155916410753952,0,769942.9166666664,786542.2423605206,0,0
Missouri,30-49,female,2021-03-01,0.02246355623975957,0,770292.333333333,787595.838484222,0,0
Missouri,30-49,female,2021-04-01,0.022883227307131,0,770641.7499999997,788276.5203376149,0,0
Missouri,30-49,female,2021-05-01,0.02288489256790949,10,770991.1666666663,788635.2166866402,1.2680133715070252,1.2970317212886362
Missouri,30-49,female,2021-06-01,0.02285012800529023,28,771340.5833333329,788965.8143981748,3.5489497122709266,3.6300436674806558
Missouri,30-49,female,2021-07-01,0.02274107399067033,81,771690,789239.0593878605,10.263050090656206,10.496442872137775
Missouri,50-64,female,2020-07-01,0.02488198638565875,41,611047,626251.0631349975,6.546895073479797,6.709794827566456
Missouri,50-64,female,2020-08-01,0.02486246081903717,79,610716.25,625900.1588371743,12.62182136952478,12.935630908789475
Missouri,50-64,female,2020-09-01,0.02410996616607385,66,610385.5,625101.873753262,10.558279021580935,10.812838771563218
Missouri,50-64,female,2020-10-01,0.0235552564550177,124,610054.75,624424.7460878517,19.858277683081152,20.32604450666108
Missouri,50-64,female,2020-11-01,0.02426382379003656,215,609724,624518.2356965563,34.42653676240531,35.26185618410953
Missouri,50-64,female,2020-12-01,0.02364071587937757,284,609393.25,623799.7426820606,45.527431412351454,46.60373248308871
Missouri,50-64,female,2021-01-01,0.02175745510354605,199,609062.5,622314.1499990035,31.97741847912644,32.67316572601334
Missouri,50-64,female,2021-02-01,0.02082418656340536,108,608731.75,621408.0935290682,17.379883063101428,17.74180499045762
Missouri,50-64,female,2021-03-01,0.02153071672588744,61,608401,621500.3095867466,9.814958908155758,10.026282008083484
Missouri,50-64,female,2021-04-01,0.02233612797613636,50,608070.25,621652.1849224812,8.04308280622144,8.222734133103865
Missouri,50-64,female,2021-05-01,0.02288834932995545,56,607739.5,621649.6539776125,9.00828941859537,9.214474293673524
Missouri,50-64,female,2021-06-01,0.02309346591956899,92,607408.75,621435.923267373,14.804422556759238,15.146307984532656
Missouri,50-64,female,2021-07-01,0.02296022528280648,213,607078,621016.6476442356,34.298597438248095,35.08610096231457
Montana,18-29,female,2020-07-01,0.04151707826791639,0,80471,83811.9208052975,0,0
Montana,18-29,female,2020-08-01,0.04234991478083472,0,80580,83992.55613303967,0,0
Montana,18-29,female,2020-09-01,0.04023115607368215,0,80689,83935.21175242934,0,0
Montana,18-29,female,2020-10-01,0.03630049642446267,0,80798,83731.00751010374,0,0
Montana,18-29,female,2020-11-01,0.03511323577760972,0,80907,83747.90656705908,0,0
Montana,18-29,female,2020-12-01,0.03554404270997266,0,81016,83895.63616419115,0,0
Montana,18-29,female,2021-01-01,0.03467082680873386,0,81125,83937.67082485853,0,0
Montana,18-29,female,2021-02-01,0.03266205057630537,0,81234,83887.2690165156,0,0
Montana,18-29,female,2021-03-01,0.03275805206726064,0,81343,84007.63822930718,0,0
Montana,18-29,female,2021-04-01,0.03357558050282072,0,81452,84186.79818311577,0,0
Montana,18-29,female,2021-05-01,0.03510776102004637,0,81561,84424.424096556,0,0
Montana,18-29,female,2021-06-01,0.03757577032184243,0,81670,84738.81316218487,0,0
Montana,18-29,female,2021-07-01,0.04082392269999264,0,81779,85117.5395744827,0,0
Montana,30-49,female,2020-07-01,0.03698798577096809,0,128313,133059.0394182302,0,0
Montana,30-49,female,2020-08-01,0.03773304295781628,0,128628.91666666667,133482.47710486737,0,0
Montana,30-49,female,2020-09-01,0.0354471778404619,0,128944.83333333334,133515.56377210873,0,0
Montana,30-49,female,2020-10-01,0.03056696151412721,0,129260.75000000001,133211.85837053726,0,0
Montana,30-49,female,2020-11-01,0.02954911643885658,0,129576.66666666669,133405.54267775893,0,0
Montana,30-49,female,2020-12-01,0.03041275721981031,0,129892.58333333336,133842.974934904,0,0
Montana,30-49,female,2021-01-01,0.02862306916162364,0,130208.50000000003,133935.4669009313,0,0
Montana,30-49,female,2021-02-01,0.02604822994067077,0,130524.4166666667,133924.34668487197,0,0
Montana,30-49,female,2021-03-01,0.0264949055281703,0,130840.33333333337,134306.93560427433,0,0
Montana,30-49,female,2021-04-01,0.02728226503742258,0,131156.25000000003,134734.48957381447,0,0
Montana,30-49,female,2021-05-01,0.02921626180702599,0,131472.1666666667,135313.29190833698,0,0
Montana,30-49,female,2021-06-01,0.0317682153474853,0,131788.08333333334,135974.755544899,0,0
Montana,30-49,female,2021-07-01,0.03486479930394835,0,132104,136709.7794472488,0,0
Montana,50-64,female,2020-07-01,0.03906519676771709,0,105671,109799.05840764144,0,0
Montana,50-64,female,2020-08-01,0.04052932720948866,0,105620.91666666667,109901.66135841614,0,0
Montana,50-64,female,2020-09-01,0.03846510034831928,23,105570.83333333334,109631.62603135568,20.9793476869729,21.78632040099459
Montana,50-64,female,2020-10-01,0.03324803240891389,45,105520.75000000001,109029.10731581291,41.27338204251579,42.64564078629084
Montana,50-64,female,2020-11-01,0.03061793029102227,57,105470.66666666669,108699.96018641433,52.43792169035591,54.04346232127732
Montana,50-64,female,2020-12-01,0.0302673081289595,25,105420.58333333336,108611.38061221801,23.017845698195348,23.714533926407473
Montana,50-64,female,2021-01-01,0.0288576073815737,23,105370.50000000003,108411.24051860013,21.21551223837706,21.827741160951113
Montana,50-64,female,2021-02-01,0.02716589370340421,0,105320.4166666667,108181.53991063162,0,0
Montana,50-64,female,2021-03-01,0.02729931071870541,0,105270.33333333337,108144.14087246174,0,0
Montana,50-64,female,2021-04-01,0.02852663182067007,0,105220.25000000004,108221.8293318289,0,0
Montana,50-64,female,2021-05-01,0.03188622439830055,0,105170.16666666672,108523.6462010067,0,0
Montana,50-64,female,2021-06-01,0.03636211963503368,10,105120.08333333339,108942.47237954476,9.17915646815963,9.512930053803542
Montana,50-64,female,2021-07-01,0.04181821763948753,0,105070,109463.84012738094,0,0
Nebraska,18-29,female,2020-07-01,0.02769672675719373,0,155978,160298.08004613355,0,0
Nebraska,18-29,female,2020-08-01,0.02745960556631482,0,155999,160282.67100873953,0,0
Nebraska,18-29,female,2020-09-01,0.0266626388964971,0,156020,160179.90492063147,0,0
Nebraska,18-29,female,2020-10-01,0.02582001343122831,0,156041,160069.98071582228,0,0
Nebraska,18-29,female,2020-11-01,0.02586712024792001,0,156062,160098.8745201309,0,0
Nebraska,18-29,female,2020-12-01,0.02546664906919898,0,156083,160057.9109866678,0,0
Nebraska,18-29,female,2021-01-01,0.02395469920952374,0,156104,159843.42436540348,0,0
Nebraska,18-29,female,2021-02-01,0.02310154863032947,0,156125,159731.72927991019,0,0
Nebraska,18-29,female,2021-03-01,0.02421870960067085,0,156146,159927.65462930637,0,0
Nebraska,18-29,female,2021-04-01,0.02564253306910571,0,156167,160171.517461803,0,0
Nebraska,18-29,female,2021-05-01,0.02606329394144994,0,156188,160258.7737541272,0,0
Nebraska,18-29,female,2021-06-01,0.02664349446035127,0,156209,160370.95362615702,0,0
Nebraska,18-29,female,2021-07-01,0.02719571398294576,0,156230,160478.78639555562,0,0
Nebraska,30-49,female,2020-07-01,0.02484922142224562,0,237622,243526.72169279683,0,0
Nebraska,30-49,female,2020-08-01,0.02481543958098814,0,237681.41666666666,243579.58550148198,0,0
