"sex","region","daily","monthly","date","time_of_day","time_info"
"F","Alberta",1030233,1300000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","British Columbia",1143107,1500000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Manitoba",321719,410000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","New Brunswick",232112,270000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Newfoundland and Labrador",168784,190000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Northwest Territories",11549,14000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Nova Scotia",278278,340000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Nunavut",10322,13000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Ontario",3169541,4200000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Prince Edward Island",47260,54000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Quebec",2151218,2700000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Saskatchewan",303776,370000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Yukon",10999,14000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Alabama",1341526,1700000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Alaska",175273,230000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Arizona",1714916,2300000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Arkansas",792511,1e+06,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","California",7837059,1.1e+07,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Colorado",1357402,1700000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Connecticut",843363,1100000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Delaware",233301,3e+05,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Florida",5275441,7100000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Georgia",2669853,3500000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Hawaii",281369,4e+05,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Idaho",428147,560000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Illinois",3199838,4100000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Indiana",1760947,2200000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Iowa",819659,1e+06,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Kansas",752073,940000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Kentucky",1303003,1600000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Louisiana",1182826,1500000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Maine",364155,450000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Maryland",1356118,1800000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Massachusetts",1680220,2200000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Michigan",2539687,3200000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Minnesota",1338147,1700000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Mississippi",791137,1e+06,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Missouri",1676650,2100000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Montana",258086,330000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Nebraska",507379,630000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Nevada",711459,970000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","New Hampshire",348687,440000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","New Jersey",2074626,2700000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","New Mexico",462061,610000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","New York",4401719,6e+06,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","North Carolina",2693529,3500000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","North Dakota",199208,240000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Ohio",2924459,3700000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Oklahoma",1032947,1400000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Oregon",971773,1300000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Pennsylvania",3134879,4e+06,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Rhode Island",271022,350000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","South Carolina",1323172,1700000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","South Dakota",227890,280000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Tennessee",1800110,2300000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Texas",7255671,9400000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Utah",719946,970000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Vermont",156613,2e+05,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Virginia",2071357,2700000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","West Virginia",505385,620000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Washington",1720895,2300000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Washington D. C.",215238,310000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Wisconsin",1528300,1900000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Wyoming",140166,180000,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","Canada",8584179,1.1e+07,2021-02-16,"10:17:02",2021-02-16 10:17:02
"F","United States",76215999,1e+08,2021-02-16,"10:17:02",2021-02-16 10:17:02
"M","Alberta",809027,1100000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","British Columbia",903923,1300000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Manitoba",242415,340000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","New Brunswick",164781,210000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Newfoundland and Labrador",113524,140000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Northwest Territories",10575,13000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Nova Scotia",194158,260000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Nunavut",9495,12000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Ontario",2389443,3500000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Prince Edward Island",31544,41000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Quebec",1891432,2500000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Saskatchewan",228664,3e+05,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Yukon",8567,11000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Alabama",1024035,1400000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Alaska",143004,2e+05,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Arizona",1231884,1800000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Arkansas",601294,820000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","California",6125415,9400000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Colorado",1051991,1500000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Connecticut",621747,880000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Delaware",164075,230000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Florida",3940865,5700000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Georgia",1960037,2800000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Hawaii",220818,340000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Idaho",326188,450000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Illinois",2398502,3300000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Indiana",1263078,1700000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Iowa",630081,840000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Kansas",575002,780000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Kentucky",882289,1200000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Louisiana",862627,1200000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Maine",257762,350000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Maryland",981474,1400000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Massachusetts",1201004,1700000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Michigan",1820991,2500000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Minnesota",1023471,1400000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Mississippi",588168,8e+05,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Missouri",1174965,1600000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Montana",185727,260000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Nebraska",385176,510000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Nevada",552941,810000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","New Hampshire",247092,340000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","New Jersey",1537844,2200000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","New Mexico",348360,490000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","New York",3456983,5100000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","North Carolina",1932555,2700000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","North Dakota",152731,2e+05,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Ohio",2102688,2900000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Oklahoma",805291,1100000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Oregon",686625,1e+06,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Pennsylvania",2226922,3100000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Rhode Island",201332,280000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","South Carolina",933931,1300000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","South Dakota",172213,230000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Tennessee",1387575,1900000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Texas",5685313,7900000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Utah",550815,8e+05,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Vermont",109791,150000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Virginia",1482916,2100000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","West Virginia",355744,480000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Washington",1319881,1900000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Washington D. C.",171945,260000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Wisconsin",1032673,1400000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Wyoming",110365,150000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Canada",6850829,9500000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","United States",59513420,8.5e+07,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Alberta",1032095,1300000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","British Columbia",1141549,1500000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Manitoba",325613,410000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","New Brunswick",232114,270000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Newfoundland and Labrador",169023,190000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Northwest Territories",11445,14000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Nova Scotia",278888,340000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Nunavut",10896,13000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Ontario",3167087,4200000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Prince Edward Island",48076,55000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Quebec",2145251,2700000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Saskatchewan",303102,370000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Yukon",11220,14000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Alabama",1339931,1700000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Alaska",174618,230000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Arizona",1723965,2300000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Arkansas",800576,1e+06,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","California",7848279,1.1e+07,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Colorado",1355840,1800000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Connecticut",846145,1100000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Delaware",232409,3e+05,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Florida",5357087,7200000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Georgia",2672982,3500000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Hawaii",280280,4e+05,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Idaho",440691,570000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Illinois",3192664,4100000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Indiana",1766639,2200000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Iowa",821667,1e+06,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Kansas",753683,940000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Kentucky",1296029,1600000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Louisiana",1188601,1500000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Maine",365470,450000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Maryland",1365699,1800000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Massachusetts",1681730,2200000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Michigan",2528221,3200000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Minnesota",1341509,1700000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Mississippi",797189,1e+06,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Missouri",1677791,2100000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Montana",260823,330000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Nebraska",504017,630000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Nevada",713287,970000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","New Hampshire",348571,440000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","New Jersey",2072826,2700000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","New Mexico",465729,610000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","New York",4414079,6e+06,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","North Carolina",2702468,3500000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","North Dakota",199496,240000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Ohio",2927213,3700000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Oklahoma",1105168,1400000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Oregon",980288,1300000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Pennsylvania",3150338,4e+06,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Rhode Island",270739,350000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","South Carolina",1336324,1700000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","South Dakota",230671,280000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Tennessee",1816469,2300000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Texas",7331811,9400000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Utah",722187,970000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Vermont",157583,2e+05,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Virginia",2091520,2700000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","West Virginia",505810,620000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Washington",1734453,2300000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Washington D. C.",215277,310000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Wisconsin",1521831,1900000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Wyoming",140551,180000,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","Canada",8572299,1.1e+07,2021-02-17,"14:15:37",2021-02-17 14:15:37
"F","United States",76157894,1e+08,2021-02-17,"14:15:37",2021-02-17 14:15:37
"M","Alberta",801410,1100000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","British Columbia",901126,1300000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Manitoba",242222,340000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","New Brunswick",165352,210000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Newfoundland and Labrador",111640,140000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Northwest Territories",10575,13000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Nova Scotia",195048,260000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Nunavut",9150,12000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Ontario",2370528,3500000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Prince Edward Island",31999,41000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Quebec",1887095,2500000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Saskatchewan",224905,3e+05,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Yukon",8220,11000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Alabama",1015364,1400000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Alaska",141685,2e+05,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Arizona",1225774,1800000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Arkansas",598408,820000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","California",6092891,9300000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Colorado",1047627,1500000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Connecticut",617511,880000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Delaware",161829,230000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Florida",3916127,5700000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Georgia",1941186,2800000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Hawaii",225108,340000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Idaho",324592,450000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Illinois",2386500,3300000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Indiana",1252207,1700000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Iowa",625926,840000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Kansas",573222,780000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Kentucky",877868,1200000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Louisiana",855733,1200000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Maine",256608,350000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Maryland",967815,1400000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Massachusetts",1192459,1700000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Michigan",1810900,2500000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Minnesota",1010266,1400000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Mississippi",581568,8e+05,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Missouri",1163859,1600000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Montana",187187,260000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Nebraska",383673,510000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Nevada",551909,810000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","New Hampshire",248125,340000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","New Jersey",1525810,2200000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","New Mexico",0,490000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","New York",3445151,5100000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","North Carolina",1921324,2700000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","North Dakota",150910,2e+05,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Ohio",2097184,3e+06,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Oklahoma",797883,1100000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Oregon",685981,1e+06,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Pennsylvania",2216919,3100000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Rhode Island",198189,280000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","South Carolina",927075,1300000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","South Dakota",173071,230000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Tennessee",1372378,1900000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Texas",5631593,7900000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Utah",551097,8e+05,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Vermont",108689,150000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Virginia",1475603,2100000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","West Virginia",357232,480000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Washington",1304030,1900000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Washington D. C.",168446,260000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Wisconsin",1031610,1400000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Wyoming",112262,150000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","Canada",6794969,9500000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"M","United States",59530599,8.4e+07,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Alberta",1021308,1300000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","British Columbia",1131521,1500000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Manitoba",320084,410000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","New Brunswick",229133,270000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Newfoundland and Labrador",169116,190000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Northwest Territories",11797,14000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Nova Scotia",280834,340000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Nunavut",10705,13000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Ontario",3166056,4200000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Prince Edward Island",47128,55000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Quebec",2136511,2700000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Saskatchewan",304450,370000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Yukon",11113,14000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Alabama",1341796,1700000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Alaska",174618,230000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Arizona",1704158,2300000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Arkansas",788938,1e+06,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","California",7831559,1.1e+07,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Colorado",1351583,1800000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Connecticut",837369,1100000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Delaware",231087,3e+05,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Florida",5325695,7200000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Georgia",2654141,3500000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Hawaii",282722,4e+05,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Idaho",441814,570000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Illinois",3183090,4100000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Indiana",1758576,2200000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Iowa",818494,1e+06,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Kansas",753402,940000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Kentucky",1286609,1600000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Louisiana",1176204,1500000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Maine",361697,450000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Maryland",1350615,1800000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Massachusetts",1682018,2200000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Michigan",2525857,3200000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Minnesota",1335859,1800000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Mississippi",792258,1e+06,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Missouri",1662614,2100000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Montana",257666,330000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Nebraska",508621,630000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Nevada",708988,970000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","New Hampshire",349498,440000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","New Jersey",2059513,2700000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","New Mexico",463770,610000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","New York",4371839,6e+06,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","North Carolina",2686479,3500000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","North Dakota",198307,240000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Ohio",2918101,3700000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Oklahoma",1104380,1400000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Oregon",985221,1300000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Pennsylvania",3116845,4e+06,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Rhode Island",270644,350000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","South Carolina",1324794,1700000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","South Dakota",230100,280000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Tennessee",1797606,2300000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Texas",7236307,9400000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Utah",715888,960000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Vermont",157952,2e+05,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Virginia",2080549,2700000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","West Virginia",503381,620000,2021-02-18,"12:58:02",2021-02-18 12:58:02
"F","Washington",1731624,2300000,2021-02-18,"12:58:02",2021-02-18 12:58:02
