"sex","region","daily","monthly","date","time_of_day","time_info"
"M","Colorado",35221,40000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Connecticut",10981,13000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Delaware",6104,7200,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Florida",157499,180000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Georgia",83249,94000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Hawaii",8877,10000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Idaho",12339,14000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Illinois",56993,64000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Indiana",35030,39000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Iowa",18135,20000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Kansas",20234,22000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Kentucky",24870,28000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Louisiana",30918,35000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Maine",6398,6900,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Maryland",31026,35000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Massachusetts",23773,27000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Michigan",42940,48000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Minnesota",28583,31000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Mississippi",20814,24000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Missouri",38749,42000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Montana",7431,8600,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Nebraska",12094,14000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Nevada",26431,32000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","New Hampshire",6415,7300,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","New Jersey",32041,37000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","New Mexico",18093,20000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","New York",62001,69000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","North Carolina",66817,75000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","North Dakota",7427,7900,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Ohio",49128,54000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Oklahoma",24298,28000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Oregon",19771,23000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Pennsylvania",50240,56000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Rhode Island",4203,5000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","South Carolina",39558,44000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","South Dakota",7106,7700,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Tennessee",45376,53000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Texas",198939,230000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Utah",19426,23000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Vermont",3662,3800,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Virginia",53302,61000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","West Virginia",11187,12000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Washington",38208,43000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Washington D. C.",8123,10000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Wisconsin",25994,29000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Wyoming",5593,6400,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Canada",167651,190000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","United States",1523031,1700000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Alberta",25631,29000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","British Columbia",29537,32000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Manitoba",6380,6800,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","New Brunswick",4670,4900,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Newfoundland and Labrador",4789,5400,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Northwest Territories",798,1000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Nova Scotia",6820,7400,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Nunavut",994,1000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Ontario",54934,60000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Prince Edward Island",1025,1100,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Quebec",31645,35000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Saskatchewan",8638,9100,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Yukon",996,1000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Alabama",37448,42000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Alaska",5215,6100,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Arizona",59582,66000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Arkansas",22586,25000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","California",157078,180000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Colorado",40709,44000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Connecticut",14809,17000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Delaware",7977,9000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Florida",204606,230000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Georgia",99011,110000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Hawaii",9458,11000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Idaho",13564,16000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Illinois",63645,70000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Indiana",38459,43000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Iowa",20607,22000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Kansas",21355,23000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Kentucky",27664,30000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Louisiana",29462,33000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Maine",8258,8800,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Maryland",35015,41000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Massachusetts",30079,34000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Michigan",52698,59000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Minnesota",33648,36000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Mississippi",22049,25000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Missouri",43404,48000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Montana",8585,10000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Nebraska",12786,14000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Nevada",31481,37000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","New Hampshire",8089,9000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","New Jersey",39036,43000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","New Mexico",18774,20000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","New York",74090,82000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","North Carolina",81392,90000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","North Dakota",6902,7800,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Ohio",57238,62000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Oklahoma",25554,28000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Oregon",25444,28000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Pennsylvania",60209,66000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Rhode Island",5910,6300,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","South Carolina",48586,54000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","South Dakota",7534,8200,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Tennessee",53388,61000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Texas",201673,220000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Utah",20151,23000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Vermont",4521,5000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Virginia",62629,70000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","West Virginia",12897,14000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Washington",45111,50000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Washington D. C.",8331,10000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Wisconsin",31383,34000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Wyoming",5204,6100,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","Canada",173948,190000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"F","United States",1723917,1900000,2021-03-21,"19:00:46",2021-03-21 19:00:46
"M","Alberta",30116,33000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","British Columbia",26785,31000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Manitoba",6804,7200,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","New Brunswick",4066,4700,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Newfoundland and Labrador",4418,4600,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Northwest Territories",998,1000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Nova Scotia",5510,6200,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Nunavut",996,1000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Ontario",48633,56000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Prince Edward Island",799,1000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Quebec",34379,38000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Saskatchewan",7779,8600,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Yukon",0,1000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Alabama",33501,37000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Alaska",5165,6200,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Arizona",47253,53000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Arkansas",20796,23000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","California",136905,160000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Colorado",35242,40000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Connecticut",11639,13000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Delaware",6571,7000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Florida",158203,180000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Georgia",83994,94000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Hawaii",9332,10000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Idaho",11979,14000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Illinois",54418,63000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Indiana",34872,39000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Iowa",17469,20000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Kansas",20862,22000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Kentucky",25185,28000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Louisiana",30828,34000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Maine",6144,6800,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Maryland",30453,34000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Massachusetts",24236,27000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Michigan",44428,49000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Minnesota",27767,31000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Mississippi",20597,23000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Missouri",0,42000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Montana",7537,8600,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Nebraska",12525,14000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Nevada",25968,31000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","New Hampshire",6728,7200,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","New Jersey",32146,37000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","New Mexico",17805,20000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","New York",60219,69000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","North Carolina",65837,74000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","North Dakota",7365,7800,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Ohio",48866,54000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Oklahoma",23998,27000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Oregon",20637,23000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Pennsylvania",50268,55000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Rhode Island",4533,5000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","South Carolina",38916,43000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","South Dakota",7124,7700,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Tennessee",45895,52000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Texas",207383,230000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Utah",20017,23000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Vermont",3467,3700,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Virginia",54259,61000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","West Virginia",10631,12000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Washington",37693,43000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Washington D. C.",7791,9900,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Wisconsin",26352,29000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Wyoming",6022,6500,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Canada",169030,190000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","United States",1519833,1700000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Alberta",25756,29000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","British Columbia",28123,32000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Manitoba",6393,6800,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","New Brunswick",4885,5000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Newfoundland and Labrador",5129,5400,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Northwest Territories",798,1000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Nova Scotia",6474,7400,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Nunavut",996,1000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Ontario",55089,60000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Prince Edward Island",1099,1100,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Quebec",31735,35000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Saskatchewan",8177,9100,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Yukon",996,1000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Alabama",37845,41000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Alaska",5825,6100,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Arizona",60049,66000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Arkansas",22038,25000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","California",157314,180000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Colorado",40879,45000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Connecticut",15005,16000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Delaware",8192,8900,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Florida",203617,230000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Georgia",99428,110000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Hawaii",9878,11000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Idaho",14502,16000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Illinois",65665,70000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Indiana",38667,42000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Iowa",20886,22000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Kansas",20483,23000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Kentucky",28172,30000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Louisiana",29332,32000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Maine",8046,8700,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Maryland",34837,40000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Massachusetts",29353,34000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Michigan",54428,59000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Minnesota",33009,36000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Mississippi",20831,24000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Missouri",43141,48000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Montana",8694,10000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Nebraska",13221,14000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Nevada",31907,36000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","New Hampshire",7962,8900,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","New Jersey",38058,43000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","New Mexico",18296,20000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","New York",72633,82000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","North Carolina",80643,89000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","North Dakota",7148,7700,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Ohio",57981,62000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Oklahoma",25187,28000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Oregon",24887,28000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Pennsylvania",61284,65000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Rhode Island",5887,6300,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","South Carolina",48832,54000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","South Dakota",7644,8100,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Tennessee",55228,60000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Texas",201681,220000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Utah",20312,23000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Vermont",4552,4800,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Virginia",62617,69000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","West Virginia",12379,13000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Washington",45092,50000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Washington D. C.",8971,10000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Wisconsin",31175,34000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Wyoming",0,6200,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","Canada",172844,190000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"F","United States",1729241,1900000,2021-03-22,"22:19:24",2021-03-22 22:19:24
"M","Alberta",30173,33000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","British Columbia",26885,31000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Manitoba",6410,7200,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","New Brunswick",4247,4700,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Newfoundland and Labrador",4418,4500,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Northwest Territories",899,1000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Nova Scotia",5624,6200,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Nunavut",996,1000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Ontario",0,56000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Prince Edward Island",998,1000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Quebec",33977,38000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Saskatchewan",7984,8600,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Yukon",0,1000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Alabama",33840,37000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Alaska",5269,6200,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Arizona",48894,53000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Arkansas",20796,23000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","California",138147,160000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Colorado",35110,41000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Connecticut",11476,13000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Delaware",6269,7000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Florida",157140,180000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Georgia",83444,94000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Hawaii",9237,10000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Idaho",11710,14000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Illinois",57004,64000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Indiana",35430,39000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Iowa",17833,20000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Kansas",20609,22000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Kentucky",24674,28000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Louisiana",31375,34000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Maine",6275,6800,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Maryland",30800,34000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Massachusetts",23859,27000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Michigan",44747,49000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Minnesota",28878,31000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Mississippi",21355,23000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Missouri",37441,42000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Montana",7218,8600,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Nebraska",12893,14000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Nevada",25968,31000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","New Hampshire",6415,7200,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","New Jersey",31782,37000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","New Mexico",17676,20000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","New York",59805,69000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","North Carolina",67381,74000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","North Dakota",7257,7900,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Ohio",49721,54000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Oklahoma",24478,27000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Oregon",20329,23000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Pennsylvania",50818,56000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Rhode Island",4650,5000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","South Carolina",39596,43000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","South Dakota",7124,7700,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Tennessee",45895,52000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Texas",198570,220000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Utah",19804,23000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Vermont",3236,3700,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Virginia",54027,61000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","West Virginia",11087,12000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Washington",38135,43000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Washington D. C.",7791,10000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Wisconsin",26812,29000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Wyoming",5547,6600,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","Canada",169719,190000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"M","United States",1525263,1700000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Alberta",26126,29000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","British Columbia",29120,32000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Manitoba",6393,6800,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","New Brunswick",4657,5000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Newfoundland and Labrador",5219,5400,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Northwest Territories",798,1000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Nova Scotia",6679,7400,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Nunavut",996,1000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Ontario",55089,60000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Prince Edward Island",1025,1100,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Quebec",31960,35000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Saskatchewan",8407,9100,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Yukon",664,1000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Alabama",38036,41000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Alaska",5734,6100,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Arizona",59376,66000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Arkansas",22367,25000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","California",158369,180000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Colorado",40456,45000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Connecticut",14785,17000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Delaware",7768,9000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Florida",205187,230000,2021-03-23,"20:29:59",2021-03-23 20:29:59
"F","Georgia",100780,110000,2021-03-23,"20:29:59",2021-03-23 20:29:59
