date,sex,region,age_gp,monthly_trav,monthly_pop,month_yr,obs_rate,orig_date,loess_rate,loess_se
2020-11-01,F,South Carolina,13-29,13000,420000,2020-11,0.030952380952380953,2020-11-15,0.03072772580667009,5.003954530825741e-4
2020-11-01,F,South Carolina,30-50,19000,650000,2020-11,0.02923076923076923,2020-11-15,0.030433505552500035,0.0010181348970160586
2020-11-01,F,South Carolina,50-65,23000,660000,2020-11,0.03484848484848485,2020-11-15,0.03530683833327345,7.083423957004067e-4
2020-11-01,F,South Dakota,13-29,2500,78000,2020-11,0.03205128205128205,2020-11-15,0.03241045991141812,3.1278945643860854e-4
2020-11-01,F,South Dakota,30-50,3100,110000,2020-11,0.028181818181818183,2020-11-15,0.02845579347898157,6.562105277829991e-4
2020-11-01,F,South Dakota,50-65,3100,110000,2020-11,0.028181818181818183,2020-11-15,0.02858293433440685,7.219218166278447e-4
2020-11-01,F,Tennessee,13-29,17000,630000,2020-11,0.026984126984126985,2020-11-15,0.027582652622175047,7.034949649704032e-4
2020-11-01,F,Tennessee,30-50,23000,900000,2020-11,0.025555555555555557,2020-11-15,0.026355983852060387,6.050715642333523e-4
2020-11-01,F,Tennessee,50-65,23000,890000,2020-11,0.025842696629213482,2020-11-15,0.02644055364630819,5.262813958941305e-4
2020-11-01,F,Texas,13-29,59000,2600000,2020-11,0.022692307692307692,2020-11-15,0.023662230912710754,6.036008019381729e-4
2020-11-01,F,Texas,30-50,94000,4000000,2020-11,0.0235,2020-11-15,0.024805060420842056,7.847647904476677e-4
2020-11-01,F,Texas,50-65,77000,3100000,2020-11,0.024838709677419354,2020-11-15,0.0255695798265202,4.945356003766234e-4
2020-11-01,F,Utah,13-29,7800,300000,2020-11,0.026,2020-11-15,0.02625213133562932,3.163257834796919e-4
2020-11-01,F,Utah,30-50,8400,400000,2020-11,0.021,2020-11-15,0.02144069086047206,2.6456465647536274e-4
2020-11-01,F,Utah,50-65,6900,290000,2020-11,0.02379310344827586,2020-11-15,0.024625802300049706,4.8347348489014355e-4
2020-11-01,F,Vermont,13-29,1400,47000,2020-11,0.029787234042553193,2020-11-15,0.031322893340178244,0.0013253206757954635
2020-11-01,F,Vermont,30-50,1600,73000,2020-11,0.021917808219178082,2020-11-15,0.02380196072588344,0.001058213468766732
2020-11-01,F,Vermont,50-65,2200,87000,2020-11,0.02528735632183908,2020-11-15,0.02791262577125176,0.0013848370170289068
2020-11-01,F,Virginia,13-29,20000,670000,2020-11,0.029850746268656716,2020-11-15,0.030232366882108543,4.738796700712743e-4
2020-11-01,F,Virginia,30-50,29000,1100000,2020-11,0.026363636363636363,2020-11-15,0.027011341101312265,6.195823159613471e-4
2020-11-01,F,Virginia,50-65,26000,1000000,2020-11,0.026,2020-11-15,0.02740086351085992,8.053059289892487e-4
2020-11-01,F,West Virginia,13-29,3600,150000,2020-11,0.024,2020-11-15,0.024829547045343993,5.661806613511004e-4
2020-11-01,F,West Virginia,30-50,5400,230000,2020-11,0.023478260869565216,2020-11-15,0.024159609775627658,5.697251528320691e-4
2020-11-01,F,West Virginia,50-65,5800,260000,2020-11,0.022307692307692306,2020-11-15,0.022998183805210588,7.229204496903967e-4
2020-11-01,F,Washington,13-29,13000,550000,2020-11,0.023636363636363636,2020-11-15,0.023579223676506098,3.0825998748446504e-4
2020-11-01,F,Washington,30-50,21000,950000,2020-11,0.022105263157894735,2020-11-15,0.022106662778104823,3.7621399056599546e-4
2020-11-01,F,Washington,50-65,20000,850000,2020-11,0.023529411764705882,2020-11-15,0.02419051509239524,5.00899739176401e-4
2020-11-01,F,Washington D. C.,13-29,4600,90000,2020-11,0.051111111111111114,2020-11-15,0.04803793841327114,0.0020298330584037124
2020-11-01,F,Washington D. C.,30-50,4700,170000,2020-11,0.027647058823529413,2020-11-15,0.027414136339816847,8.76894359060479e-4
2020-11-01,F,Washington D. C.,50-65,2100,81000,2020-11,0.025925925925925925,2020-11-15,0.0250438608064811,8.232279693864008e-4
2020-11-01,F,Wisconsin,13-29,9000,480000,2020-11,0.01875,2020-11-15,0.019533852954536565,6.823819819724982e-4
2020-11-01,F,Wisconsin,30-50,13000,710000,2020-11,0.018309859154929577,2020-11-15,0.019075129082597692,6.13861656996099e-4
2020-11-01,F,Wisconsin,50-65,15000,740000,2020-11,0.02027027027027027,2020-11-15,0.020934784972200887,6.333597880071792e-4
2020-11-01,F,Wyoming,13-29,1700,48000,2020-11,0.035416666666666666,2020-11-15,0.03753248360021385,0.001596619303073781
2020-11-01,F,Wyoming,30-50,2500,72000,2020-11,0.034722222222222224,2020-11-15,0.036643194063445045,0.0013510744109984172
2020-11-01,F,Wyoming,50-65,2500,72000,2020-11,0.034722222222222224,2020-11-15,0.03657479858271376,0.0016010610398677968
2020-12-01,M,Alberta,13-29,9300,290000,2020-12,0.03206896551724138,2020-12-16,0.030337321355308693,7.736633464202657e-4
2020-12-01,M,Alberta,30-50,20000,540000,2020-12,0.037037037037037035,2020-12-16,0.03488900260163914,0.0010728203737320643
2020-12-01,M,Alberta,50-65,9100,310000,2020-12,0.02935483870967742,2020-12-16,0.027697587061367355,7.367338023964569e-4
2020-12-01,M,British Columbia,13-29,10000,350000,2020-12,0.02857142857142857,2020-12-16,0.02747316826771351,4.8515096425823213e-4
2020-12-01,M,British Columbia,30-50,16000,550000,2020-12,0.02909090909090909,2020-12-16,0.027431961199794998,6.920103157634365e-4
2020-12-01,M,British Columbia,50-65,9900,390000,2020-12,0.025384615384615384,2020-12-16,0.023802184644201172,6.564532071658944e-4
2020-12-01,M,Manitoba,13-29,2400,100000,2020-12,0.024,2020-12-16,0.02282165058802909,5.869126994873509e-4
2020-12-01,M,Manitoba,30-50,3900,150000,2020-12,0.026,2020-12-16,0.02439647827691911,7.477215965983489e-4
2020-12-01,M,Manitoba,50-65,2100,97000,2020-12,0.021649484536082474,2020-12-16,0.020436595125094256,6.00230211414317e-4
2020-12-01,M,New Brunswick,13-29,1400,53000,2020-12,0.026415094339622643,2020-12-16,0.025349344842510932,5.508625859934941e-4
2020-12-01,M,New Brunswick,30-50,2300,86000,2020-12,0.026744186046511628,2020-12-16,0.02583976743338462,4.707775087792948e-4
2020-12-01,M,New Brunswick,50-65,1800,75000,2020-12,0.024,2020-12-16,0.022458348454103536,7.05948796883157e-4
2020-12-01,M,Newfoundland and Labrador,13-29,1200,33000,2020-12,0.03636363636363636,2020-12-16,0.034490862001885336,9.5712887134623e-4
2020-12-01,M,Newfoundland and Labrador,30-50,2300,58000,2020-12,0.039655172413793106,2020-12-16,0.03791442108490546,9.209096563291176e-4
2020-12-01,M,Newfoundland and Labrador,50-65,1900,52000,2020-12,0.03653846153846154,2020-12-16,0.034803251925653075,7.950529935799753e-4
2020-12-01,M,Northwest Territories,13-29,1000,3600,2020-12,0.2777777777777778,2020-12-16,0.2748189843901039,0.0018256610696619179
2020-12-01,M,Northwest Territories,30-50,1000,5600,2020-12,0.17857142857142858,2020-12-16,0.17806570821487538,8.289576825942253e-4
2020-12-01,M,Northwest Territories,50-65,1000,3300,2020-12,0.30303030303030304,2020-12-16,0.29951498937339016,0.0029118384329038407
2020-12-01,M,Nova Scotia,13-29,2000,66000,2020-12,0.030303030303030304,2020-12-16,0.028951379971380524,6.621082412227258e-4
2020-12-01,M,Nova Scotia,30-50,3000,110000,2020-12,0.02727272727272727,2020-12-16,0.026376673289132978,4.2874127318738526e-4
2020-12-01,M,Nova Scotia,50-65,2200,91000,2020-12,0.024175824175824177,2020-12-16,0.022898792320192603,5.520759065875651e-4
2020-12-01,M,Nunavut,13-29,1000,5800,2020-12,0.1724137931034483,2020-12-16,0.1736256890570675,0.0012130521647444375
2020-12-01,M,Nunavut,30-50,1000,5300,2020-12,0.18867924528301888,2020-12-16,0.19123741999260518,0.0012659029666611651
2020-12-01,M,Nunavut,50-65,1000,2500,2020-12,0.4,2020-12-16,0.4063796989547407,0.003840382907428962
2020-12-01,M,Ontario,13-29,20000,950000,2020-12,0.021052631578947368,2020-12-16,0.01976842610306254,5.782660419093594e-4
2020-12-01,M,Ontario,30-50,29000,1500000,2020-12,0.019333333333333334,2020-12-16,0.018249607751616263,5.152591415348105e-4
2020-12-01,M,Ontario,50-65,18000,1100000,2020-12,0.016363636363636365,2020-12-16,0.015447661060729301,5.653379469726013e-4
2020-12-01,M,Prince Edward Island,13-29,1000,11000,2020-12,0.09090909090909091,2020-12-16,0.09148115802450714,7.45218707598653e-4
2020-12-01,M,Prince Edward Island,30-50,1000,16000,2020-12,0.0625,2020-12-16,0.06165941529340668,4.728869155282011e-4
2020-12-01,M,Prince Edward Island,50-65,1000,13000,2020-12,0.07692307692307693,2020-12-16,0.07566681846047593,7.090703995968799e-4
2020-12-01,M,Quebec,13-29,12000,660000,2020-12,0.01818181818181818,2020-12-16,0.017263481366241333,4.4598140611863847e-4
2020-12-01,M,Quebec,30-50,19000,1000000,2020-12,0.019,2020-12-16,0.01806870044507851,4.196369940973677e-4
2020-12-01,M,Quebec,50-65,13000,850000,2020-12,0.015294117647058824,2020-12-16,0.014489914869170924,4.32418690968025e-4
2020-12-01,M,Saskatchewan,13-29,2900,89000,2020-12,0.03258426966292135,2020-12-16,0.03069787347692069,9.379625297424037e-4
2020-12-01,M,Saskatchewan,30-50,4800,130000,2020-12,0.036923076923076927,2020-12-16,0.035137971069791496,8.274186673011266e-4
2020-12-01,M,Saskatchewan,50-65,2600,84000,2020-12,0.030952380952380953,2020-12-16,0.02954077391331207,7.965858893651276e-4
2020-12-01,M,Yukon,13-29,1000,2900,2020-12,0.3448275862068966,2020-12-16,0.34774687324970266,0.003790550394419393
2020-12-01,M,Yukon,30-50,1000,5200,2020-12,0.19230769230769232,2020-12-16,0.1944048462345492,0.0012213175247127825
2020-12-01,M,Yukon,50-65,1000,3300,2020-12,0.30303030303030304,2020-12-16,0.30766428179623856,0.0028939712786109906
2020-12-01,M,Alabama,13-29,10000,410000,2020-12,0.024390243902439025,2020-12-16,0.022215399471951135,0.0010899466378235007
2020-12-01,M,Alabama,30-50,18000,570000,2020-12,0.031578947368421054,2020-12-16,0.029427503156590352,0.0012001107413010061
2020-12-01,M,Alabama,50-65,12000,430000,2020-12,0.027906976744186046,2020-12-16,0.0266858312406095,7.525329196927741e-4
2020-12-01,M,Alaska,13-29,2100,67000,2020-12,0.03134328358208955,2020-12-16,0.0297688431651411,8.785457199358366e-4
2020-12-01,M,Alaska,30-50,3000,96000,2020-12,0.03125,2020-12-16,0.02990382760684224,7.864110253483663e-4
2020-12-01,M,Alaska,50-65,1900,71000,2020-12,0.02676056338028169,2020-12-16,0.025009511549069934,9.90050650235898e-4
2020-12-01,M,Arizona,13-29,13000,510000,2020-12,0.025490196078431372,2020-12-16,0.024163266109258986,6.380921985980915e-4
2020-12-01,M,Arizona,30-50,24000,740000,2020-12,0.032432432432432434,2020-12-16,0.030544663064348325,8.07399028929392e-4
2020-12-01,M,Arizona,50-65,22000,580000,2020-12,0.03793103448275862,2020-12-16,0.036188957001406855,7.356129966506594e-4
2020-12-01,M,Arkansas,13-29,6200,240000,2020-12,0.025833333333333333,2020-12-16,0.024806356097768434,4.7059786808646627e-4
2020-12-01,M,Arkansas,30-50,12000,350000,2020-12,0.03428571428571429,2020-12-16,0.032345052221989246,8.162301558443933e-4
2020-12-01,M,Arkansas,50-65,7700,260000,2020-12,0.029615384615384616,2020-12-16,0.028031799023376262,7.241224337124825e-4
2020-12-01,M,California,13-29,42000,2500000,2020-12,0.0168,2020-12-16,0.015891036391963573,4.3090547460422754e-4
2020-12-01,M,California,30-50,87000,4400000,2020-12,0.01977272727272727,2020-12-16,0.01878708149858553,4.294120610115378e-4
2020-12-01,M,California,50-65,58000,3000000,2020-12,0.019333333333333334,2020-12-16,0.01832586033107736,4.4817656404430394e-4
2020-12-01,M,Colorado,13-29,13000,450000,2020-12,0.028888888888888888,2020-12-16,0.027348289654397298,7.10497106571451e-4
2020-12-01,M,Colorado,30-50,21000,670000,2020-12,0.03134328358208955,2020-12-16,0.02970631530009791,7.55928502974348e-4
2020-12-01,M,Colorado,50-65,12000,420000,2020-12,0.02857142857142857,2020-12-16,0.026839876324400047,8.702261862861704e-4
2020-12-01,M,Connecticut,13-29,3800,240000,2020-12,0.015833333333333335,2020-12-16,0.015089591103648046,3.6599277567763957e-4
2020-12-01,M,Connecticut,30-50,6800,390000,2020-12,0.017435897435897435,2020-12-16,0.016576643438940795,4.217935052724856e-4
2020-12-01,M,Connecticut,50-65,5200,320000,2020-12,0.01625,2020-12-16,0.015533711662188466,3.017073979262481e-4
2020-12-01,M,Delaware,13-29,1700,55000,2020-12,0.03090909090909091,2020-12-16,0.029201819865187717,7.813952585032709e-4
2020-12-01,M,Delaware,30-50,3300,94000,2020-12,0.035106382978723406,2020-12-16,0.03397711222462972,7.494560117573389e-4
2020-12-01,M,Delaware,50-65,2900,79000,2020-12,0.03670886075949367,2020-12-16,0.035714403869076344,7.295428975113495e-4
2020-12-01,M,Florida,13-29,39000,1400000,2020-12,0.027857142857142858,2020-12-16,0.026620007255575846,8.056672479919622e-4
2020-12-01,M,Florida,30-50,82000,2400000,2020-12,0.034166666666666665,2020-12-16,0.032544244982638276,8.000790466833791e-4
2020-12-01,M,Florida,50-65,75000,2100000,2020-12,0.03571428571428571,2020-12-16,0.03464532228329934,5.960381624960336e-4
2020-12-01,M,Georgia,13-29,24000,740000,2020-12,0.032432432432432434,2020-12-16,0.030790840930478288,8.073892241077253e-4
2020-12-01,M,Georgia,30-50,50000,1200000,2020-12,0.041666666666666664,2020-12-16,0.03947994417771785,9.622906719671724e-4
2020-12-01,M,Georgia,50-65,31000,830000,2020-12,0.03734939759036145,2020-12-16,0.03539619195390935,8.950457281171802e-4
2020-12-01,M,Hawaii,13-29,3600,85000,2020-12,0.042352941176470586,2020-12-16,0.03977098689783547,0.0011175351172296034
2020-12-01,M,Hawaii,30-50,4700,150000,2020-12,0.03133333333333333,2020-12-16,0.029465755303171873,7.930169425775943e-4
2020-12-01,M,Hawaii,50-65,2900,110000,2020-12,0.026363636363636363,2020-12-16,0.02523486450251511,7.760710255721865e-4
2020-12-01,M,Idaho,13-29,4800,140000,2020-12,0.03428571428571429,2020-12-16,0.032852304307627464,7.745085092487353e-4
2020-12-01,M,Idaho,30-50,6700,180000,2020-12,0.03722222222222222,2020-12-16,0.035197458567723924,0.0010044401445679775
2020-12-01,M,Idaho,50-65,4900,140000,2020-12,0.035,2020-12-16,0.03301618852482005,0.00106899969560402
2020-12-01,M,Illinois,13-29,18000,980000,2020-12,0.018367346938775512,2020-12-16,0.01769001350875031,3.75227336988756e-4
2020-12-01,M,Illinois,30-50,33000,1500000,2020-12,0.022,2020-12-16,0.020915742207535025,6.202869564880827e-4
2020-12-01,M,Illinois,50-65,21000,1000000,2020-12,0.021,2020-12-16,0.02004590229475514,4.1866442521504245e-4
2020-12-01,M,Indiana,13-29,11000,500000,2020-12,0.022,2020-12-16,0.0205072703532916,7.493469480268091e-4
2020-12-01,M,Indiana,30-50,20000,740000,2020-12,0.02702702702702703,2020-12-16,0.02592476580067097,5.870126919257688e-4
2020-12-01,M,Indiana,50-65,14000,570000,2020-12,0.02456140350877193,2020-12-16,0.023672314847601423,5.642149821761362e-4
2020-12-01,M,Iowa,13-29,6200,240000,2020-12,0.025833333333333333,2020-12-16,0.024671376195337876,5.036437423873194e-4
2020-12-01,M,Iowa,30-50,10000,350000,2020-12,0.02857142857142857,2020-12-16,0.02762743729670578,7.645073790400335e-4
2020-12-01,M,Iowa,50-65,6900,270000,2020-12,0.025555555555555557,2020-12-16,0.0241562856173537,6.1534275352668e-4
2020-12-01,M,Kansas,13-29,7000,240000,2020-12,0.029166666666666667,2020-12-16,0.028332988426495904,5.023721745821446e-4
2020-12-01,M,Kansas,30-50,11000,330000,2020-12,0.03333333333333333,2020-12-16,0.03158953084616606,9.227696691914766e-4
2020-12-01,M,Kansas,50-65,7500,260000,2020-12,0.028846153846153848,2020-12-16,0.027322997547423115,6.330496927597085e-4
2020-12-01,M,Kentucky,13-29,7500,350000,2020-12,0.02142857142857143,2020-12-16,0.020716092262066357,3.5697739928130644e-4
2020-12-01,M,Kentucky,30-50,14000,530000,2020-12,0.026415094339622643,2020-12-16,0.024994458811686358,6.691011194919848e-4
2020-12-01,M,Kentucky,50-65,9400,400000,2020-12,0.0235,2020-12-16,0.022499461668225144,4.477014332275752e-4
2020-12-01,M,Louisiana,13-29,9300,320000,2020-12,0.0290625,2020-12-16,0.028142024062218704,5.578001544832023e-4
2020-12-01,M,Louisiana,30-50,19000,530000,2020-12,0.035849056603773584,2020-12-16,0.03498295923561216,0.001006471435041032
2020-12-01,M,Louisiana,50-65,10000,370000,2020-12,0.02702702702702703,2020-12-16,0.02596680532521651,4.336980852001512e-4
2020-12-01,M,Maine,13-29,2000,90000,2020-12,0.022222222222222223,2020-12-16,0.021111351447572993,6.302262882859174e-4
2020-12-01,M,Maine,30-50,3100,140000,2020-12,0.02214285714285714,2020-12-16,0.021434992690224818,5.136137309784996e-4
2020-12-01,M,Maine,50-65,2900,130000,2020-12,0.022307692307692306,2020-12-16,0.02083529316448601,8.962594149387279e-4
2020-12-01,M,Maryland,13-29,9200,360000,2020-12,0.025555555555555557,2020-12-16,0.02457683497591684,4.0696323539945333e-4
2020-12-01,M,Maryland,30-50,19000,610000,2020-12,0.03114754098360656,2020-12-16,0.030118251908317902,5.735224743611087e-4
2020-12-01,M,Maryland,50-65,12000,450000,2020-12,0.02666666666666667,2020-12-16,0.025342923192209564,5.68844755428673e-4
2020-12-01,M,Massachusetts,13-29,8300,480000,2020-12,0.017291666666666667,2020-12-16,0.016379507600770296,4.358147229968341e-4
2020-12-01,M,Massachusetts,30-50,14000,730000,2020-12,0.019178082191780823,2020-12-16,0.01816243861326378,5.09491827967149e-4
2020-12-01,M,Massachusetts,50-65,9200,560000,2020-12,0.016428571428571428,2020-12-16,0.015603396921077251,3.768370526619851e-4
2020-12-01,M,Michigan,13-29,14000,720000,2020-12,0.019444444444444445,2020-12-16,0.018507550549981974,4.3958676355641097e-4
2020-12-01,M,Michigan,30-50,24000,1100000,2020-12,0.02181818181818182,2020-12-16,0.02053487235143038,8.158091849757854e-4
2020-12-01,M,Michigan,50-65,19000,850000,2020-12,0.02235294117647059,2020-12-16,0.020885394080747778,6.8238902518775e-4
2020-12-01,M,Minnesota,13-29,9500,390000,2020-12,0.02435897435897436,2020-12-16,0.02337676087917255,4.641986421174738e-4
2020-12-01,M,Minnesota,30-50,16000,610000,2020-12,0.02622950819672131,2020-12-16,0.02509132980712439,5.501806202741581e-4
2020-12-01,M,Minnesota,50-65,10000,430000,2020-12,0.023255813953488372,2020-12-16,0.022666675889684233,4.207502799339564e-4
2020-12-01,M,Mississippi,13-29,6600,240000,2020-12,0.0275,2020-12-16,0.026416781174324624,6.376784493103549e-4
2020-12-01,M,Mississippi,30-50,12000,330000,2020-12,0.03636363636363636,2020-12-16,0.034055841282902746,9.353723312283616e-4
2020-12-01,M,Mississippi,50-65,7400,250000,2020-12,0.0296,2020-12-16,0.02873613500230045,4.638014609199951e-4
2020-12-01,M,Missouri,13-29,12000,450000,2020-12,0.02666666666666667,2020-12-16,0.025331393730361505,8.772018354398813e-4
2020-12-01,M,Missouri,30-50,21000,660000,2020-12,0.031818181818181815,2020-12-16,0.029924461220527294,9.018194749342361e-4
2020-12-01,M,Missouri,50-65,15000,530000,2020-12,0.02830188679245283,2020-12-16,0.02714820224123917,7.35781922557872e-4
2020-12-01,M,Montana,13-29,2800,73000,2020-12,0.038356164383561646,2020-12-16,0.0362320491982725,9.88656855382213e-4
2020-12-01,M,Montana,30-50,4100,110000,2020-12,0.03727272727272727,2020-12-16,0.035024870510456135,0.0014309087593062297
2020-12-01,M,Montana,50-65,2800,86000,2020-12,0.03255813953488372,2020-12-16,0.03085771956401854,8.662257179135099e-4
2020-12-01,M,Nebraska,13-29,4500,160000,2020-12,0.028125,2020-12-16,0.026727367921477008,6.750996229361009e-4
2020-12-01,M,Nebraska,30-50,7000,220000,2020-12,0.031818181818181815,2020-12-16,0.030343073684762106,6.486367552157172e-4
2020-12-01,M,Nebraska,50-65,4100,160000,2020-12,0.025625,2020-12-16,0.02485272509361631,5.933958457298028e-4
2020-12-01,M,Nevada,13-29,6700,210000,2020-12,0.03190476190476191,2020-12-16,0.03059985534735913,6.982530844483511e-4
2020-12-01,M,Nevada,30-50,15000,360000,2020-12,0.041666666666666664,2020-12-16,0.039969214757561405,0.0012532824306580603
2020-12-01,M,Nevada,50-65,10000,260000,2020-12,0.038461538461538464,2020-12-16,0.03788946676919723,0.0010278385680464299
2020-12-01,M,New Hampshire,13-29,1800,85000,2020-12,0.021176470588235293,2020-12-16,0.020141696048102595,7.488310449616406e-4
2020-12-01,M,New Hampshire,30-50,3300,140000,2020-12,0.023571428571428573,2020-12-16,0.022700793675116217,5.200988212190497e-4
2020-12-01,M,New Hampshire,50-65,3000,130000,2020-12,0.023076923076923078,2020-12-16,0.021904629255428923,9.247517975547657e-4
2020-12-01,M,New Jersey,13-29,9900,560000,2020-12,0.01767857142857143,2020-12-16,0.01683435336011806,4.1321976938746605e-4
2020-12-01,M,New Jersey,30-50,20000,990000,2020-12,0.020202020202020204,2020-12-16,0.019338301643570498,4.3190382396696717e-4
2020-12-01,M,New Jersey,50-65,14000,740000,2020-12,0.01891891891891892,2020-12-16,0.018399265890758777,3.811193437959401e-4
2020-12-01,M,New Mexico,13-29,5600,150000,2020-12,0.037333333333333336,2020-12-16,0.03448135081074042,0.0012775272301826595
2020-12-01,M,New Mexico,30-50,10000,210000,2020-12,0.047619047619047616,2020-12-16,0.04522826056029676,0.0012711953095136373
2020-12-01,M,New Mexico,50-65,6100,150000,2020-12,0.040666666666666663,2020-12-16,0.037863096711778524,0.0012793856799689694
2020-12-01,M,New York,13-29,22000,1400000,2020-12,0.015714285714285715,2020-12-16,0.014818040792841563,4.4966911342830774e-4
2020-12-01,M,New York,30-50,37000,2300000,2020-12,0.01608695652173913,2020-12-16,0.014904842530875161,5.175475089149877e-4
2020-12-01,M,New York,50-65,24000,1600000,2020-12,0.015,2020-12-16,0.014084468179009678,4.2384629501834544e-4
2020-12-01,M,North Carolina,13-29,22000,740000,2020-12,0.02972972972972973,2020-12-16,0.028542520413940085,5.555581429772583e-4
2020-12-01,M,North Carolina,30-50,38000,1200000,2020-12,0.03166666666666667,2020-12-16,0.030057916090795608,8.604531562041624e-4
2020-12-01,M,North Carolina,50-65,26000,840000,2020-12,0.030952380952380953,2020-12-16,0.02944506467552593,7.00257555247964e-4
2020-12-01,M,North Dakota,13-29,3100,62000,2020-12,0.05,2020-12-16,0.047614956458091925,0.001013105493798486
2020-12-01,M,North Dakota,30-50,4400,89000,2020-12,0.04943820224719101,2020-12-16,0.04612696586425496,0.0015348647514164078
2020-12-01,M,North Dakota,50-65,2000,55000,2020-12,0.03636363636363636,2020-12-16,0.03417708633957996,0.0010542008159001603
2020-12-01,M,Ohio,13-29,15000,820000,2020-12,0.018292682926829267,2020-12-16,0.01749723592049044,3.4336468746552334e-4
2020-12-01,M,Ohio,30-50,29000,1200000,2020-12,0.024166666666666666,2020-12-16,0.022323921510334927,8.112658974577083e-4
2020-12-01,M,Ohio,50-65,20000,990000,2020-12,0.020202020202020204,2020-12-16,0.019033344171201467,5.533256925243605e-4
2020-12-01,M,Oklahoma,13-29,7700,330000,2020-12,0.023333333333333334,2020-12-16,0.023099304548574316,3.6290621294800675e-4
2020-12-01,M,Oklahoma,30-50,14000,470000,2020-12,0.029787234042553193,2020-12-16,0.028461466172822802,8.493828847611858e-4
2020-12-01,M,Oklahoma,50-65,8400,340000,2020-12,0.024705882352941175,2020-12-16,0.02362143733087212,4.84339668471655e-4
2020-12-01,M,Oregon,13-29,5900,270000,2020-12,0.02185185185185185,2020-12-16,0.021391850637400674,2.7606473570657034e-4
2020-12-01,M,Oregon,30-50,12000,450000,2020-12,0.02666666666666667,2020-12-16,0.02531462151654941,6.243876174399703e-4
2020-12-01,M,Oregon,50-65,8800,340000,2020-12,0.02588235294117647,2020-12-16,0.024818758536110437,4.5769573804473637e-4
2020-12-01,M,Pennsylvania,13-29,15000,800000,2020-12,0.01875,2020-12-16,0.01829978796527081,2.9424207307908695e-4
2020-12-01,M,Pennsylvania,30-50,29000,1300000,2020-12,0.022307692307692306,2020-12-16,0.021180854761026897,5.552150602550722e-4
2020-12-01,M,Pennsylvania,50-65,21000,1000000,2020-12,0.021,2020-12-16,0.01983926308876328,6.511160307327375e-4
2020-12-01,M,Rhode Island,13-29,1300,78000,2020-12,0.016666666666666666,2020-12-16,0.016069498738494226,7.60629355689727e-4
2020-12-01,M,Rhode Island,30-50,2500,120000,2020-12,0.020833333333333332,2020-12-16,0.020451603002909484,2.925402374694013e-4
2020-12-01,M,Rhode Island,50-65,1600,93000,2020-12,0.017204301075268817,2020-12-16,0.016654044600501527,4.6538358078170727e-4
2020-12-01,M,South Carolina,13-29,11000,360000,2020-12,0.030555555555555555,2020-12-16,0.029939874070012626,6.347719393672431e-4
2020-12-01,M,South Carolina,30-50,20000,550000,2020-12,0.03636363636363636,2020-12-16,0.03511922819773286,8.665280522145671e-4
2020-12-01,M,South Carolina,50-65,16000,430000,2020-12,0.037209302325581395,2020-12-16,0.03584732013323565,0.0010120370682099298
2020-12-01,M,South Dakota,13-29,2600,70000,2020-12,0.037142857142857144,2020-12-16,0.0362658264960694,6.9788292652784e-4
2020-12-01,M,South Dakota,30-50,3800,96000,2020-12,0.03958333333333333,2020-12-16,0.03726877066755614,0.001976538699346233
2020-12-01,M,South Dakota,50-65,2400,68000,2020-12,0.03529411764705882,2020-12-16,0.03344436913653097,0.003303108452249098
2020-12-01,M,Tennessee,13-29,15000,530000,2020-12,0.02830188679245283,2020-12-16,0.026584768310289244,8.212061487723253e-4
2020-12-01,M,Tennessee,30-50,26000,790000,2020-12,0.03291139240506329,2020-12-16,0.03129787403619436,6.771042637056249e-4
2020-12-01,M,Tennessee,50-65,18000,590000,2020-12,0.030508474576271188,2020-12-16,0.02960937907677715,5.226377685635206e-4
2020-12-01,M,Texas,13-29,65000,2400000,2020-12,0.027083333333333334,2020-12-16,0.025633355166134644,6.031181624219306e-4
2020-12-01,M,Texas,30-50,130000,3700000,2020-12,0.03513513513513514,2020-12-16,0.03300265492304015,9.535188843944661e-4
2020-12-01,M,Texas,50-65,68000,2200000,2020-12,0.03090909090909091,2020-12-16,0.029010335906529947,7.9390652895671e-4
2020-12-01,M,Utah,13-29,8400,270000,2020-12,0.03111111111111111,2020-12-16,0.030113534339055496,5.647527996581657e-4
2020-12-01,M,Utah,30-50,11000,360000,2020-12,0.030555555555555555,2020-12-16,0.02889909031587406,7.959867878203925e-4
2020-12-01,M,Utah,50-65,6000,210000,2020-12,0.02857142857142857,2020-12-16,0.027231210593244053,7.654527516878753e-4
2020-12-01,M,Vermont,13-29,1000,40000,2020-12,0.025,2020-12-16,0.024678385651984595,5.422397933751629e-4
2020-12-01,M,Vermont,30-50,1600,61000,2020-12,0.02622950819672131,2020-12-16,0.02499594483536332,0.0013612096998281329
2020-12-01,M,Vermont,50-65,1400,55000,2020-12,0.025454545454545455,2020-12-16,0.024515995668355155,0.0012876250566547455
2020-12-01,M,Virginia,13-29,18000,600000,2020-12,0.03,2020-12-16,0.029025555861578192,6.405774638703619e-4
2020-12-01,M,Virginia,30-50,32000,940000,2020-12,0.03404255319148936,2020-12-16,0.032593985848668655,6.722707541073671e-4
2020-12-01,M,Virginia,50-65,20000,680000,2020-12,0.029411764705882353,2020-12-16,0.028585724583748157,4.682056941237868e-4
2020-12-01,M,West Virginia,13-29,3100,130000,2020-12,0.023846153846153847,2020-12-16,0.023259239450016716,3.8924581236296295e-4
